"6","1","1","1","50","1","0","0"
"6","1","1","2","50","1","0","0"
"6","1","2","1","50","1","0","0"
"6","1","2","2","50","1","0","0"
"6","1","3","1","50","1","0","0"
"6","1","3","2","50","1","0","0"
"6","1","4","1","50","1","0","0"
"6","1","4","2","50","1","0","0"
"6","1","5","1","100","2","1","0"
"6","2","1","1","50","1","0","0"
"6","2","1","2","50","1","0","0"
"6","2","2","1","50","1","0","0"
"6","2","2","2","50","1","0","0"
"6","2","3","1","50","1","0","0"
"6","2","3","2","50","1","0","0"
"6","2","4","1","50","1","0","0"
"6","2","4","2","50","1","0","0"
"6","2","5","1","100","2","1","0"
"6","3","1","1","33","1","0","0"
"6","3","1","2","33","1","0","0"
"6","3","2","1","50","1","0","0"
"6","3","2","2","50","1","0","0"
"6","3","3","1","50","1","0","0"
"6","3","3","2","50","1","0","0"
"6","3","4","1","33","1","0","0"
"6","3","4","2","33","1","0","0"
"6","3","5","1","100","2","1","0"
"6","4","1","1","50","1","0","0"
"6","4","1","2","50","1","0","0"
"6","4","2","1","50","1","0","0"
"6","4","2","2","50","1","0","0"
"6","4","3","1","50","1","0","0"
"6","4","3","2","50","1","0","0"
"6","4","4","1","33","1","0","0"
"6","4","4","2","33","1","0","0"
"6","4","5","1","100","2","1","0"
"7","1","1","1","33","1","0","0"
"7","1","1","2","33","1","0","0"
"7","1","2","1","33","1","0","0"
"7","1","2","2","33","1","0","0"
"7","1","3","1","33","1","0","0"
"7","1","3","2","33","1","0","0"
"7","1","4","1","33","1","0","0"
"7","1","4","2","33","1","0","0"
"7","1","5","1","100","2","1","0"
"7","2","1","1","33","1","0","0"
"7","2","1","2","33","1","0","0"
"7","2","2","1","33","1","0","0"
"7","2","2","2","33","1","0","0"
"7","2","3","1","33","1","0","0"
"7","2","3","2","33","1","0","0"
"7","2","4","1","33","1","0","0"
"7","2","4","2","33","1","0","0"
"7","2","5","1","100","2","1","0"
"7","3","1","1","33","1","0","0"
"7","3","1","2","33","1","0","0"
"7","3","2","1","33","1","0","0"
"7","3","2","2","33","1","0","0"
"7","3","3","1","33","1","0","0"
"7","3","3","2","33","1","0","0"
"7","3","4","1","33","1","0","0"
"7","3","4","2","33","1","0","0"
"7","3","5","1","100","2","1","0"
"7","4","1","1","33","1","0","0"
"7","4","1","2","33","1","0","0"
"7","4","2","1","33","1","0","0"
"7","4","2","2","33","1","0","0"
"7","4","3","1","33","1","0","0"
"7","4","3","2","33","1","0","0"
"7","4","4","1","33","1","0","0"
"7","4","4","2","33","1","0","0"
"7","4","5","1","100","2","1","0"
"8","1","1","1","33","1","0","0"
"8","1","1","2","33","1","0","0"
"8","1","2","1","33","1","0","0"
"8","1","2","2","33","1","0","0"
"8","1","3","1","33","1","0","0"
"8","1","3","2","33","1","0","0"
"8","1","4","1","33","1","0","0"
"8","1","4","2","33","1","0","0"
"8","1","5","1","100","2","1","0"
"8","2","1","1","33","1","0","0"
"8","2","1","2","33","1","0","0"
"8","2","2","1","33","1","0","0"
"8","2","2","2","33","1","0","0"
"8","2","3","1","33","1","0","0"
"8","2","3","2","33","1","0","0"
"8","2","4","1","33","1","0","0"
"8","2","4","2","33","1","0","0"
"8","2","5","1","100","2","1","0"
"8","3","1","1","33","1","0","0"
"8","3","1","2","33","1","0","0"
"8","3","2","1","33","1","0","0"
"8","3","2","2","33","1","0","0"
"8","3","3","1","33","1","0","0"
"8","3","3","2","33","1","0","0"
"8","3","4","1","33","1","0","0"
"8","3","4","2","33","1","0","0"
"8","3","5","1","100","2","1","0"
"8","4","1","1","33","1","0","0"
"8","4","1","2","33","1","0","0"
"8","4","2","1","33","1","0","0"
"8","4","2","2","33","1","0","0"
"8","4","3","1","33","1","0","0"
"8","4","3","2","33","1","0","0"
"8","4","4","1","33","1","0","0"
"8","4","4","2","33","1","0","0"
"8","4","5","1","100","2","1","0"
"9","1","1","1","33","1","0","0"
"9","1","1","2","33","1","0","0"
"9","1","2","1","33","1","0","0"
"9","1","2","2","33","1","0","0"
"9","1","3","1","33","1","0","0"
"9","1","3","2","33","1","0","0"
"9","1","4","1","33","1","0","0"
"9","1","4","2","33","1","0","0"
"9","1","5","1","100","2","1","0"
"9","2","1","1","33","1","0","0"
"9","2","1","2","33","1","0","0"
"9","2","2","1","33","1","0","0"
"9","2","2","2","33","1","0","0"
"9","2","3","1","33","1","0","0"
"9","2","3","2","33","1","0","0"
"9","2","4","1","33","1","0","0"
"9","2","4","2","33","1","0","0"
"9","2","5","1","100","2","1","0"
"9","3","1","1","33","1","0","0"
"9","3","1","2","33","1","0","0"
"9","3","2","1","33","1","0","0"
"9","3","2","2","33","1","0","0"
"9","3","3","1","33","1","0","0"
"9","3","3","2","33","1","0","0"
"9","3","4","1","33","1","0","0"
"9","3","4","2","33","1","0","0"
"9","3","5","1","100","2","1","0"
"9","4","1","1","33","1","0","0"
"9","4","1","2","33","1","0","0"
"9","4","2","1","33","1","0","0"
"9","4","2","2","33","1","0","0"
"9","4","3","1","33","1","0","0"
"9","4","3","2","33","1","0","0"
"9","4","4","1","33","1","0","0"
"9","4","4","2","33","1","0","0"
"9","4","5","1","100","2","1","0"
"9","5","1","1","33","1","0","0"
"9","5","1","2","33","1","0","0"
"9","5","2","1","33","1","0","0"
"9","5","2","2","33","1","0","0"
"9","5","3","1","33","1","0","0"
"9","5","3","2","33","1","0","0"
"9","5","4","1","33","1","0","0"
"9","5","4","2","33","1","0","0"
"9","5","5","1","100","2","1","0"
"10","1","1","1","33","1","0","0"
"10","1","1","2","33","1","0","0"
"10","1","2","1","33","1","0","0"
"10","1","2","2","33","1","0","0"
"10","1","3","1","33","1","0","0"
"10","1","3","2","33","1","0","0"
"10","1","4","1","33","1","0","0"
"10","1","4","2","33","1","0","0"
"10","1","5","1","100","2","1","0"
"10","2","1","1","33","1","0","0"
"10","2","1","2","33","1","0","0"
"10","2","2","1","33","1","0","0"
"10","2","2","2","33","1","0","0"
"10","2","3","1","33","1","0","0"
"10","2","3","2","33","1","0","0"
"10","2","4","1","33","1","0","0"
"10","2","4","2","33","1","0","0"
"10","2","5","1","100","2","1","0"
"10","3","1","1","33","1","0","0"
"10","3","1","2","33","1","0","0"
"10","3","2","1","33","1","0","0"
"10","3","2","2","33","1","0","0"
"10","3","3","1","33","1","0","0"
"10","3","3","2","33","1","0","0"
"10","3","4","1","33","1","0","0"
"10","3","4","2","33","1","0","0"
"10","3","5","1","100","2","1","0"
"10","4","1","1","33","1","0","0"
"10","4","1","2","33","1","0","0"
"10","4","2","1","33","1","0","0"
"10","4","2","2","33","1","0","0"
"10","4","3","1","33","1","0","0"
"10","4","3","2","33","1","0","0"
"10","4","4","1","33","1","0","0"
"10","4","4","2","33","1","0","0"
"10","4","5","1","100","2","1","0"
"10","5","1","1","33","1","0","0"
"10","5","1","2","33","1","0","0"
"10","5","2","1","33","1","0","0"
"10","5","2","2","33","1","0","0"
"10","5","3","1","33","1","0","0"
"10","5","3","2","33","1","0","0"
"10","5","4","1","33","1","0","0"
"10","5","4","2","33","1","0","0"
"10","5","5","1","100","2","1","0"
"11","1","1","1","33","1","0","0"
"11","1","1","2","33","1","0","0"
"11","1","2","1","33","1","0","0"
"11","1","2","2","33","1","0","0"
"11","1","3","1","33","1","0","0"
"11","1","3","2","33","1","0","0"
"11","1","4","1","33","1","0","0"
"11","1","4","2","33","1","0","0"
"11","1","5","1","100","2","1","0"
"11","2","1","1","33","1","0","0"
"11","2","1","2","33","1","0","0"
"11","2","2","1","33","1","0","0"
"11","2","2","2","33","1","0","0"
"11","2","3","1","33","1","0","0"
"11","2","3","2","33","1","0","0"
"11","2","4","1","33","1","0","0"
"11","2","4","2","33","1","0","0"
"11","2","5","1","100","2","1","0"
"11","3","1","1","33","1","0","0"
"11","3","1","2","33","1","0","0"
"11","3","2","1","33","1","0","0"
"11","3","2","2","33","1","0","0"
"11","3","3","1","33","1","0","0"
"11","3","3","2","33","1","0","0"
"11","3","4","1","33","1","0","0"
"11","3","4","2","33","1","0","0"
"11","3","5","1","100","2","1","0"
"11","4","1","1","33","1","0","0"
"11","4","1","2","33","1","0","0"
"11","4","2","1","33","1","0","0"
"11","4","2","2","33","1","0","0"
"11","4","3","1","33","1","0","0"
"11","4","3","2","33","1","0","0"
"11","4","4","1","33","1","0","0"
"11","4","4","2","33","1","0","0"
"11","4","5","1","100","2","1","0"
"11","5","1","1","33","1","0","0"
"11","5","1","2","33","1","0","0"
"11","5","2","1","33","1","0","0"
"11","5","2","2","33","1","0","0"
"11","5","3","1","33","1","0","0"
"11","5","3","2","33","1","0","0"
"11","5","4","1","33","1","0","0"
"11","5","4","2","33","1","0","0"
"11","5","5","1","100","2","1","0"
"12","1","1","1","33","1","0","0"
"12","1","1","2","33","1","0","0"
"12","1","2","1","33","1","0","0"
"12","1","2","2","33","1","0","0"
"12","1","3","1","33","1","0","0"
"12","1","3","2","33","1","0","0"
"12","1","4","1","33","1","0","0"
"12","1","4","2","33","1","0","0"
"12","1","5","1","100","2","1","0"
"12","2","1","1","33","1","0","0"
"12","2","1","2","33","1","0","0"
"12","2","2","1","33","1","0","0"
"12","2","2","2","33","1","0","0"
"12","2","3","1","33","1","0","0"
"12","2","3","2","33","1","0","0"
"12","2","4","1","33","1","0","0"
"12","2","4","2","33","1","0","0"
"12","2","5","1","100","2","1","0"
"12","3","1","1","33","1","0","0"
"12","3","1","2","33","1","0","0"
"12","3","2","1","33","1","0","0"
"12","3","2","2","33","1","0","0"
"12","3","3","1","33","1","0","0"
"12","3","3","2","33","1","0","0"
"12","3","4","1","33","1","0","0"
"12","3","4","2","33","1","0","0"
"12","3","5","1","100","2","1","0"
"12","4","1","1","33","1","0","0"
"12","4","1","2","33","1","0","0"
"12","4","2","1","33","1","0","0"
"12","4","2","2","33","1","0","0"
"12","4","3","1","33","1","0","0"
"12","4","3","2","33","1","0","0"
"12","4","4","1","33","1","0","0"
"12","4","4","2","33","1","0","0"
"12","4","5","1","100","2","1","0"
"12","5","1","1","33","1","0","0"
"12","5","1","2","33","1","0","0"
"12","5","2","1","33","1","0","0"
"12","5","2","2","33","1","0","0"
"12","5","3","1","33","1","0","0"
"12","5","3","2","33","1","0","0"
"12","5","4","1","33","1","0","0"
"12","5","4","2","33","1","0","0"
"12","5","5","1","100","2","1","0"
"13","1","1","1","33","1","0","0"
"13","1","1","2","33","1","0","0"
"13","1","2","1","33","1","0","0"
"13","1","2","2","33","1","0","0"
"13","1","3","1","33","1","0","0"
"13","1","3","2","33","1","0","0"
"13","1","4","1","33","1","0","0"
"13","1","4","2","33","1","0","0"
"13","1","5","1","100","2","1","0"
"13","2","1","1","33","1","0","0"
"13","2","1","2","33","1","0","0"
"13","2","2","1","33","1","0","0"
"13","2","2","2","33","1","0","0"
"13","2","3","1","33","1","0","0"
"13","2","3","2","33","1","0","0"
"13","2","4","1","33","1","0","0"
"13","2","4","2","33","1","0","0"
"13","2","5","1","100","2","1","0"
"13","3","1","1","33","1","0","0"
"13","3","1","2","33","1","0","0"
"13","3","2","1","33","1","0","0"
"13","3","2","2","33","1","0","0"
"13","3","3","1","33","1","0","0"
"13","3","3","2","33","1","0","0"
"13","3","4","1","33","1","0","0"
"13","3","4","2","33","1","0","0"
"13","3","5","1","100","2","1","0"
"13","4","1","1","33","1","0","0"
"13","4","1","2","33","1","0","0"
"13","4","2","1","33","1","0","0"
"13","4","2","2","33","1","0","0"
"13","4","3","1","33","1","0","0"
"13","4","3","2","33","1","0","0"
"13","4","4","1","33","1","0","0"
"13","4","4","2","33","1","0","0"
"13","4","5","1","100","2","1","0"
"13","5","1","1","33","1","0","0"
"13","5","1","2","33","1","0","0"
"13","5","2","1","33","1","0","0"
"13","5","2","2","33","1","0","0"
"13","5","3","1","33","1","0","0"
"13","5","3","2","33","1","0","0"
"13","5","4","1","33","1","0","0"
"13","5","4","2","33","1","0","0"
"13","5","5","1","100","2","1","0"
"14","1","1","1","100","1","0",
"14","1","1","2","100","1","0","0"
"14","1","2","1","100","1","0","0"
"14","1","2","2","100","1","0","0"
"14","1","3","1","100","1","0","0"
"14","1","3","2","100","1","0","0"
"14","1","4","1","100","1","0","0"
"14","1","4","2","100","1","0","0"
"14","1","5","1","100","2","1","0"
"14","2","1","1","100","1","0","0"
"14","2","1","2","100","1","0","0"
"14","2","2","1","100","1","0","0"
"14","2","2","2","100","1","0","0"
"14","2","3","1","100","1","0","0"
"14","2","3","2","100","1","0","0"
"14","2","4","1","100","1","0","0"
"14","2","4","2","100","1","0","0"
"14","2","5","1","100","2","1","0"
"14","3","1","1","100","1","0","0"
"14","3","1","2","100","1","0","0"
"14","3","2","1","100","1","0","0"
"14","3","2","2","100","1","0","0"
"14","3","3","1","100","1","0","0"
"14","3","3","2","100","1","0","0"
"14","3","4","1","100","1","0","0"
"14","3","4","2","100","1","0","0"
"14","3","5","1","100","2","1","0"
"14","4","1","1","100","1","0","0"
"14","4","1","2","100","1","0","0"
"14","4","2","1","100","1","0","0"
"14","4","2","2","100","1","0","0"
"14","4","3","1","100","1","0","0"
"14","4","3","2","100","1","0","0"
"14","4","4","1","100","1","0","0"
"14","4","4","2","100","1","0","0"
"14","4","5","1","100","2","1","0"
"15","1","1","1","100","1","0","0"
"15","1","1","2","100","1","0","0"
"15","1","2","1","100","1","0","0"
"15","1","2","2","100","1","0","0"
"15","1","3","1","100","1","0","0"
"15","1","3","2","100","1","0","0"
"15","1","4","1","100","1","0","0"
"15","1","4","2","100","1","0","0"
"15","1","5","1","100","2","1","0"
"15","2","1","1","100","1","0","0"
"15","2","1","2","100","1","0","0"
"15","2","2","1","100","1","0","0"
"15","2","2","2","100","1","0","0"
"15","2","3","1","100","1","0","0"
"15","2","3","2","100","1","0","0"
"15","2","4","1","100","1","0","0"
"15","2","4","2","100","1","0","0"
"15","2","5","1","100","2","1","0"
"15","3","1","1","100","1","0","0"
"15","3","1","2","100","1","0","0"
"15","3","2","1","100","1","0","0"
"15","3","2","2","100","1","0","0"
"15","3","3","1","100","1","0","0"
"15","3","3","2","100","1","0","0"
"15","3","4","1","100","1","0","0"
"15","3","4","2","100","1","0","0"
"15","3","5","1","100","2","1","0"
"15","4","1","1","100","1","0","0"
"15","4","1","2","100","1","0","0"
"15","4","2","1","100","1","0","0"
"15","4","2","2","100","1","0","0"
"15","4","3","1","100","1","0","0"
"15","4","3","2","100","1","0","0"
"15","4","4","1","100","1","0","0"
"15","4","4","2","100","1","0","0"
"15","4","5","1","100","2","1","0"
"15","5","1","1","100","1","0","0"
"15","5","1","2","100","1","0","0"
"15","5","2","1","100","1","0","0"
"15","5","2","2","100","1","0","0"
"15","5","3","1","100","1","0","0"
"15","5","3","2","100","1","0","0"
"15","5","4","1","100","1","0","0"
"15","5","4","2","100","1","0","0"
"15","5","5","1","100","2","1","0"
"16","1","1","1","100","1","0","0"
"16","1","1","2","100","1","0","0"
"16","1","2","1","100","1","0","0"
"16","1","2","2","100","1","0","0"
"16","1","3","1","100","1","0","0"
"16","1","3","2","100","1","0","0"
"16","1","4","1","100","1","0","0"
"16","1","4","2","100","1","0","0"
"16","1","5","1","100","2","1","0"
"16","2","1","1","100","1","0","0"
"16","2","1","2","100","1","0","0"
"16","2","2","1","100","1","0","0"
"16","2","2","2","100","1","0","0"
"16","2","3","1","100","1","0","0"
"16","2","3","2","100","1","0","0"
"16","2","4","1","100","1","0","0"
"16","2","4","2","100","1","0","0"
"16","2","5","1","100","2","1","0"
"16","3","1","1","100","1","0","0"
"16","3","1","2","100","1","0","0"
"16","3","2","1","100","1","0","0"
"16","3","2","2","100","1","0","0"
"16","3","3","1","50","1","0","0"
"16","3","3","2","50","1","0","0"
"16","3","4","1","100","1","0","0"
"16","3","4","2","100","1","0","0"
"16","3","5","1","100","2","1","0"
"16","4","1","1","100","1","0","0"
"16","4","1","2","100","1","0","0"
"16","4","2","1","100","1","0","0"
"16","4","2","2","100","1","0","0"
"16","4","3","1","100","1","0","0"
"16","4","3","2","100","1","0","0"
"16","4","4","1","100","1","0","0"
"16","4","4","2","100","1","0","0"
"16","4","5","1","100","2","1","0"
"16","5","1","1","100","1","0","0"
"16","5","1","2","100","1","0","0"
"16","5","2","1","100","1","0","0"
"16","5","2","2","100","1","0","0"
"16","5","3","1","100","1","0","0"
"16","5","3","2","100","1","0","0"
"16","5","4","1","100","1","0","0"
"16","5","4","2","100","1","0","0"
"16","5","5","1","100","2","1","0"
"17","1","1","1","100","1","0","0"
"17","1","1","2","100","1","0","0"
"17","1","2","1","100","1","0","0"
"17","1","2","2","100","1","0","0"
"17","1","3","1","100","1","0","0"
"17","1","3","2","100","1","0","0"
"17","1","4","1","100","1","0","0"
"17","1","4","2","100","1","0","0"
"17","1","5","1","100","2","1","0"
"17","2","1","1","100","1","0","0"
"17","2","1","2","100","1","0","0"
"17","2","2","1","100","1","0","0"
"17","2","2","2","100","1","0","0"
"17","2","3","1","100","1","0","0"
"17","2","3","2","100","1","0","0"
"17","2","4","1","100","1","0","0"
"17","2","4","2","100","1","0","0"
"17","2","5","1","100","2","1","0"
"17","3","1","1","100","1","0","0"
"17","3","1","2","100","1","0","0"
"17","3","2","1","100","1","0","0"
"17","3","2","2","100","1","0","0"
"17","3","3","1","100","1","0","0"
"17","3","3","2","100","1","0","0"
"17","3","4","1","100","1","0","0"
"17","3","4","2","100","1","0","0"
"17","3","5","1","100","2","1","0"
"17","4","1","1","100","1","0","0"
"17","4","1","2","100","1","0","0"
"17","4","2","1","100","1","0","0"
"17","4","2","2","100","1","0","0"
"17","4","3","1","100","1","0","0"
"17","4","3","2","100","1","0","0"
"17","4","4","1","100","1","0","0"
"17","4","4","2","100","1","0","0"
"17","4","5","1","100","2","1","0"
"17","5","1","1","100","1","0","0"
"17","5","1","2","100","1","0","0"
"17","5","2","1","100","1","0","0"
"17","5","2","2","100","1","0","0"
"17","5","3","1","100","1","0","0"
"17","5","3","2","100","1","0","0"
"17","5","4","1","100","1","0","0"
"17","5","4","2","100","1","0","0"
"17","5","5","1","100","2","1","0"
"18","1","1","1","100","1","0","0"
"18","1","1","2","100","1","0","0"
"18","1","2","1","100","1","0","0"
"18","1","2","2","100","1","0","0"
"18","1","3","1","100","1","0","0"
"18","1","3","2","100","1","0","0"
"18","1","4","1","100","1","0","0"
"18","1","4","2","100","1","0","0"
"18","1","5","1","100","2","1","0"
"18","2","1","1","100","1","0","0"
"18","2","1","2","100","1","0","0"
"18","2","2","1","100","1","0","0"
"18","2","2","2","100","1","0","0"
"18","2","3","1","100","1","0","0"
"18","2","3","2","100","1","0","0"
"18","2","4","1","100","1","0","0"
"18","2","4","2","100","1","0","0"
"18","2","5","1","100","2","1","0"
"18","3","1","1","100","1","0","0"
"18","3","1","2","100","1","0","0"
"18","3","2","1","100","1","0","0"
"18","3","2","2","100","1","0","0"
"18","3","3","1","100","1","0","0"
"18","3","3","2","100","1","0","0"
"18","3","4","1","100","1","0","0"
"18","3","4","2","100","1","0","0"
"18","3","5","1","100","2","1","0"
"18","4","1","1","100","1","0","0"
"18","4","1","2","100","1","0","0"
"18","4","2","1","100","1","0","0"
"18","4","2","2","100","1","0","0"
"18","4","3","1","100","1","0","0"
"18","4","3","2","100","1","0","0"
"18","4","4","1","100","1","0","0"
"18","4","4","2","100","1","0","0"
"18","4","5","1","100","2","1","0"
"18","5","1","1","100","1","0","0"
"18","5","1","2","100","1","0","0"
"18","5","2","1","100","1","0","0"
"18","5","2","2","100","1","0","0"
"18","5","3","1","100","1","0","0"
"18","5","3","2","100","1","0","0"
"18","5","4","1","100","1","0","0"
"18","5","4","2","100","1","0","0"
"18","5","5","1","100","2","1","0"
"19","1","1","1","100","1","0","0"
"19","1","1","2","100","1","0","0"
"19","1","2","1","100","1","0","0"
"19","1","2","2","100","1","0","0"
"19","1","3","1","100","1","0","0"
"19","1","3","2","100","1","0","0"
"19","1","4","1","100","1","0","0"
"19","1","4","2","100","1","0","0"
"19","1","5","1","100","2","1","0"
"19","2","1","1","100","1","0","0"
"19","2","1","2","100","1","0","0"
"19","2","2","1","100","1","0","0"
"19","2","2","2","100","1","0","0"
"19","2","3","1","100","1","0","0"
"19","2","3","2","100","1","0","0"
"19","2","4","1","100","1","0","0"
"19","2","4","2","100","1","0","0"
"19","2","5","1","100","2","1","0"
"19","3","1","1","100","1","0","0"
"19","3","1","2","100","1","0","0"
"19","3","2","1","100","1","0","0"
"19","3","2","2","100","1","0","0"
"19","3","3","1","100","1","0","0"
"19","3","3","2","100","1","0","0"
"19","3","4","1","100","1","0","0"
"19","3","4","2","100","1","0","0"
"19","3","5","1","100","2","1","0"
"19","4","1","1","100","1","0","0"
"19","4","1","2","100","1","0","0"
"19","4","2","1","100","1","0","0"
"19","4","2","2","100","1","0","0"
"19","4","3","1","100","1","0","0"
"19","4","3","2","100","1","0","0"
"19","4","4","1","100","1","0","0"
"19","4","4","2","100","1","0","0"
"19","4","5","1","100","2","1","0"
"19","5","1","1","100","1","0","0"
"19","5","1","2","100","1","0","0"
"19","5","2","1","100","1","0","0"
"19","5","2","2","100","1","0","0"
"19","5","3","1","100","1","0","0"
"19","5","3","2","100","1","0","0"
"19","5","4","1","100","1","0","0"
"19","5","4","2","100","1","0","0"
"19","5","5","1","100","2","1","0"
"20","1","1","1","100","1","0","0"
"20","1","2","1","100","1","0","0"
"20","1","3","1","100","1","0","0"
"20","1","4","1","100","1","0","0"
"20","1","5","1","100","2","1","0"
"20","2","1","1","100","1","0","0"
"20","2","2","1","100","1","0","0"
"20","2","3","1","100","1","0","0"
"20","2","4","1","100","1","0","0"
"20","2","5","1","100","2","1","0"
"20","3","1","1","100","1","0","0"
"20","3","2","1","100","1","0","0"
"20","3","3","1","100","1","0","0"
"20","3","4","1","100","1","0","0"
"20","3","5","1","100","2","1","0"
"20","4","1","1","100","1","0","0"
"20","4","2","1","100","1","0","0"
"20","4","3","1","100","1","0","0"
"20","4","4","1","100","1","0","0"
"20","4","5","1","100","2","1","0"
"20","5","1","1","100","1","0","0"
"20","5","2","1","100","1","0","0"
"20","5","3","1","100","1","0","0"
"20","5","4","1","100","1","0","0"
"20","5","5","1","100","2","1","0"
"21","1","1","1","100","1","0","0"
"21","1","2","1","100","1","0","0"
"21","1","3","1","100","1","0","0"
"21","1","4","1","100","1","0","0"
"21","1","5","1","100","2","1","0"
"21","2","1","1","100","1","0","0"
"21","2","2","1","100","1","0","0"
"21","2","3","1","100","1","0","0"
"21","2","4","1","100","1","0","0"
"21","2","5","1","100","2","1","0"
"21","3","1","1","100","1","0","0"
"21","3","2","1","100","1","0","0"
"21","3","3","1","100","1","0","0"
"21","3","4","1","100","1","0","0"
"21","3","5","1","100","2","1","0"
"21","4","1","1","100","1","0","0"
"21","4","2","1","100","1","0","0"
"21","4","3","1","100","1","0","0"
"21","4","4","1","100","1","0","0"
"21","4","5","1","100","2","1","0"
"22","1","1","1","100","1","0","0"
"22","1","2","1","100","1","0","0"
"22","1","3","1","100","1","0","0"
"22","1","4","1","100","1","0","0"
"22","1","5","1","100","2","1","0"
"22","2","1","1","100","1","0","0"
"22","2","2","1","100","1","0","0"
"22","2","3","1","100","1","0","0"
"22","2","4","1","100","1","0","0"
"22","2","5","1","100","2","1","0"
"22","3","1","1","100","1","0","0"
"22","3","2","1","100","1","0","0"
"22","3","3","1","100","1","0","0"
"22","3","4","1","100","1","0","0"
"22","3","5","1","100","2","1","0"
"22","4","1","1","100","1","0","0"
"22","4","2","1","100","1","0","0"
"22","4","3","1","100","1","0","0"
"22","4","4","1","100","1","0","0"
"22","4","5","1","100","2","1","0"
"22","5","1","1","100","1","0","0"
"22","5","2","1","100","1","0","0"
"22","5","3","1","100","1","0","0"
"22","5","4","1","100","1","0","0"
"22","5","5","1","100","2","1","0"
"100","1","1","1","7","1","0","0"
"100","1","1","2","7","1","0","0"
"100","1","1","3","6","1","0","0"
"100","1","1","4","7","1","0","0"
"100","1","1","5","7","1","0","0"
