"20570","5","1","20570","0","0","油すまし・風","油すまし・風"
"20580","5","1","20580","0","0","のぶすま・火","のぶすま・火"
"20590","5","1","20590","0","0","のぶすま・水","のぶすま・水"
"20600","5","1","20600","0","0","のぶすま・風","のぶすま・風"
"20610","5","1","20610","0","0","キジムナー・火","キジムナー・火"
"20620","5","1","20620","0","0","キジムナー・水","キジムナー・水"
"20630","5","1","20630","0","0","キジムナー・風","キジムナー・風"
"20640","5","1","20640","0","0","言魂・火","言魂・火"
"20650","5","1","20650","0","0","言魂・水","言魂・水"
"20660","5","1","20660","0","0","言魂・風","言魂・風"
"20670","5","1","20670","0","0","センリ・火","センリ・火"
"20680","5","1","20680","0","0","センリ・水","センリ・水"
"20690","5","1","20690","0","0","センリ・風","センリ・風"
"20700","5","1","20700","0","0","レイキ・火","レイキ・火"
"20710","5","1","20710","0","0","レイキ・水","レイキ・水"
"20720","5","1","20720","0","0","レイキ・風","レイキ・風"
"20730","5","1","20730","0","0","ギョクト・火","ギョクト・火"
"20740","5","1","20740","0","0","ギョクト・水","ギョクト・水"
"20750","5","1","20750","0","0","ギョクト・風","ギョクト・風"
"20760","5","1","20760","0","0","からかさ小僧・火","からかさ小僧・火"
"20770","5","1","20770","0","0","からかさ小僧・水","からかさ小僧・水"
"20780","5","1","20780","0","0","からかさ小僧・風","からかさ小僧・風"
"30010","5","1","30010","0","0","コロポックル","コロポックル"
"30011","5","1","30011","0","0","コロポックル+","コロポックル+"
"30020","5","1","30020","0","0","座敷わらし","座敷わらし"
"30021","5","1","30021","0","0","座敷わらし+","座敷わらし+"
"30030","5","1","30030","0","0","カマイタチ","カマイタチ"
"30031","5","1","30031","0","0","カマイタチ+","カマイタチ+"
"30040","5","1","30040","0","0","しろうさぎ","しろうさぎ"
"30041","5","1","30041","0","0","しろうさぎ+","しろうさぎ+"
"30050","5","1","30050","0","0","悪鬼","悪鬼"
"30051","5","1","30051","0","0","悪鬼+","悪鬼+"
"30060","5","1","30060","0","0","ノヅチ","ノヅチ"
"30061","5","1","30061","0","0","ノヅチ+","ノヅチ+"
"30070","5","1","30070","0","0","カグツチ","カグツチ"
"30071","5","1","30071","0","0","カグツチ+","カグツチ+"
"30080","5","1","30080","0","0","藁人形","藁人形"
"30081","5","1","30081","0","0","藁人形+","藁人形+"
"30090","5","1","30090","0","0","猫又","猫又"
"30091","5","1","30091","0","0","猫又+","猫又+"
"30100","5","1","30100","0","0","赤鬼","赤鬼"
"30101","5","1","30101","0","0","赤鬼+","赤鬼+"
"30110","5","1","30110","0","0","青鬼","青鬼"
"30111","5","1","30111","0","0","青鬼+","青鬼+"
"30120","5","1","30120","0","0","九尾","九尾"
"30121","5","1","30121","0","0","九尾+","九尾+"
"30140","5","1","30140","0","0","青竜","青竜"
"30141","5","1","30141","0","0","青竜+","青竜+"
"30150","5","1","30150","0","0","朱雀","朱雀"
"30151","5","1","30151","0","0","朱雀+","朱雀+"
"30160","5","1","30160","0","0","玄武","玄武"
"30161","5","1","30161","0","0","玄武+","玄武+"
"30170","5","1","30170","0","0","コントン","コントン"
"30171","5","1","30171","0","0","コントン+","コントン+"
"30180","5","1","30180","0","0","キョウコウ","キョウコウ"
"30181","5","1","30181","0","0","キョウコウ+","キョウコウ+"
"30190","5","1","30190","0","0","金角","金角"
"30191","5","1","30191","0","0","金角+","金角+"
"30200","5","1","30200","0","0","銀角","銀角"
"30201","5","1","30201","0","0","銀角+","銀角+"
"30210","5","1","30210","0","0","コビジョウ","コビジョウ"
"30211","5","1","30211","0","0","コビジョウ+","コビジョウ+"
"30220","5","1","30220","0","0","ホウ","ホウ"
"30221","5","1","30221","0","0","ホウ+","ホウ+"
"30230","5","1","30230","0","0","トウダ","トウダ"
"30231","5","1","30231","0","0","トウダ+","トウダ+"
"30240","5","1","30240","0","0","天空","天空"
"30241","5","1","30241","0","0","天空+","天空+"
"30250","5","1","30250","0","0","ヴイーヴル","ヴイーヴル"
"30251","5","1","30251","0","0","ヴイーヴル+","ヴイーヴル+"
"30260","5","1","30260","0","0","ニーズヘッグ","ニーズヘッグ"
"30261","5","1","30261","0","0","ニーズヘッグ+","ニーズヘッグ+"
"30270","5","1","30270","0","0","アーヴァンク","アーヴァンク"
"30271","5","1","30271","0","0","アーヴァンク+","アーヴァンク+"
"30280","5","1","30280","0","0","アルラウネ","アルラウネ"
"30281","5","1","30281","0","0","妖花アルラウネ","妖花アルラウネ"
"30290","5","1","30290","0","0","キキーモラ","キキーモラ"
"30291","5","1","30291","0","0","キキーモラ+","キキーモラ+"
"30300","5","1","30300","0","0","ケット・シー","ケット・シー"
"30301","5","1","30301","0","0","ケット・シー+","ケット・シー+"
"30310","5","1","30310","0","0","風神","風神"
"30311","5","1","30311","0","0","風神+","風神+"
"30320","5","1","30320","0","0","雷神","雷神"
"30321","5","1","30321","0","0","雷神+","雷神+"
"30330","5","1","30330","0","0","カトブレパス","カトブレパス"
"30331","5","1","30331","0","0","カトブレパス+","カトブレパス+"
"30340","5","1","30340","0","0","ラミア","ラミア"
"30341","5","1","30341","0","0","ラミア+","ラミア+"
"30350","5","1","30350","0","0","天女","天女"
"30351","5","1","30351","0","0","天女+","天女+"
"30360","5","1","30360","0","0","ミズチ","ミズチ"
"30361","5","1","30361","0","0","ミズチ+","ミズチ+"
"30370","5","1","30370","0","0","牛頭","牛頭"
"30371","5","1","30371","0","0","牛頭+","牛頭+"
"30380","5","1","30380","0","0","馬頭","馬頭"
"30381","5","1","30381","0","0","馬頭+","馬頭+"
"30390","5","1","30390","0","0","メリュジーヌ","メリュジーヌ"
"30391","5","1","30391","0","0","メリュジーヌ+","メリュジーヌ+"
"30400","5","1","30400","0","0","やまわろ","やまわろ"
"30401","5","1","30401","0","0","やまわろ+","やまわろ+"
"30410","5","1","30410","0","0","バンシー","バンシー"
"30411","5","1","30411","0","0","嘆きの妖精バンシー","嘆きの妖精バンシー"
"30420","5","1","30420","0","0","ゾンビ","ゾンビ"
"30421","5","1","30421","0","0","ゾンビ+","ゾンビ+"
"30430","5","1","30430","0","0","ガーゴイル","ガーゴイル"
"30431","5","1","30431","0","0","ガーゴイル+","ガーゴイル+"
"30440","5","1","30440","0","0","ガルム","ガルム"
"30441","5","1","30441","0","0","番犬ガルム","番犬ガルム"
"30450","5","1","30450","0","0","貧乏神","貧乏神"
"30451","5","1","30451","0","0","貧乏神+","貧乏神+"
"30460","5","1","30460","0","0","トロール","トロール"
"30461","5","1","30461","0","0","トロール+","トロール+"
"30470","5","1","30470","0","0","比丘尼","比丘尼"
"30471","5","1","30471","0","0","比丘尼+","比丘尼+"
"30480","5","1","30480","0","0","ノッカー","ノッカー"
"30481","5","1","30481","0","0","ノッカー+","ノッカー+"
"30490","5","1","30490","0","0","ジンコ","ジンコ"
"30491","5","1","30491","0","0","ジンコ+","ジンコ+"
"30500","5","1","30500","0","0","橋姫","橋姫"
"30501","5","1","30501","0","0","守り神橋姫","守り神橋姫"
"30510","5","1","30510","0","0","イヅナ","イヅナ"
"30511","5","1","30511","0","0","式神イヅナ","式神イヅナ"
"30520","5","1","30520","0","0","化蛇","化蛇"
"30521","5","1","30521","0","0","有翼の妖化蛇","有翼の妖化蛇"
"30530","5","1","30530","0","0","レプラコーン","レプラコーン"
"30531","5","1","30531","0","0","靴職人レプラコーン","靴職人レプラコーン"
"30540","5","1","30540","0","0","ザントマン","ザントマン"
"30541","5","1","30541","0","0","砂男ザントマン","砂男ザントマン"
"30550","5","1","30550","0","0","ジャックフロスト","ジャックフロスト"
"30551","5","1","30551","0","0","雪の妖精ジャックフロスト","雪の妖精ジャックフロスト"
"30560","5","1","30560","0","0","スプリガン","スプリガン"
"30561","5","1","30561","0","0","財宝の管理者スプリガン","財宝の管理者スプリガン"
"30570","5","1","30570","0","0","マミー","マミー"
"30571","5","1","30571","0","0","レディーマミー","レディーマミー"
"30580","5","1","30580","0","0","海坊主","海坊主"
"30581","5","1","30581","0","0","海の怪異海坊主","海の怪異海坊主"
"30590","5","1","30590","0","0","スイコ","スイコ"
"30591","5","1","30591","0","0","水の妖怪スイコ","水の妖怪スイコ"
"30600","5","1","30600","0","0","オーガ","オーガ"
"30601","5","1","30601","0","0","双剣の士オーガ","双剣の士オーガ"
"30610","5","1","30610","0","0","ゴブリン","ゴブリン"
"30611","5","1","30611","0","0","いたずら大好きゴブリン","いたずら大好きゴブリン"
"30620","5","1","30620","0","0","コボルト","コボルト"
"30621","5","1","30621","0","0","気まぐれコボルト","気まぐれコボルト"
"30630","5","1","30630","0","0","ノーム","ノーム"
"30631","5","1","30631","0","0","大地の精霊ノーム","大地の精霊ノーム"
"39000","5","1","39000","0","0","御影石・火 小","御影石・火 小"
"39010","5","1","39010","0","0","御影石・水 小","御影石・水 小"
"39020","5","1","39020","0","0","御影石・風 小","御影石・風 小"
"39030","5","1","39030","0","0","御影石・金 小","御影石・金 小"
"39100","5","1","39100","0","0","限界突破ツムリ 銀","限界突破ツムリ 銀"
"40020","5","1","40020","0","0","玉藻前","玉藻前"
"40021","5","1","40021","0","0","玉藻前+","玉藻前+"
"40030","5","1","40030","0","0","フランケンシュタイン","フランケンシュタイン"
"40031","5","1","40031","0","0","フランケンシュタイン+","フランケンシュタイン+"
"40040","5","1","40040","0","0","サラマンダー","サラマンダー"
"40041","5","1","40041","0","0","サラマンダー+","サラマンダー+"
"40050","5","1","40050","0","0","ウンディーネ","ウンディーネ"
"40051","5","1","40051","0","0","ウンディーネ+","ウンディーネ+"
"40060","5","1","40060","0","0","ウィッチ","ウィッチ"
"40061","5","1","40061","0","0","ウィッチ+","ウィッチ+"
"40070","5","1","40070","0","0","火車","火車"
"40071","5","1","40071","0","0","火車+","火車+"
"40080","5","1","40080","0","0","クシナダヒメ","クシナダヒメ"
"40081","5","1","40081","0","0","大和撫子クシナダヒメ","大和撫子クシナダヒメ"
"40090","5","1","40090","0","0","一目連","一目連"
"40091","5","1","40091","0","0","天候の支配者一目連","天候の支配者一目連"
"40100","5","1","40100","0","0","おり姫","おり姫"
"40101","5","1","40101","0","0","おり姫+","おり姫+"
"40110","5","1","40110","0","0","ひこ星","ひこ星"
"40111","5","1","40111","0","0","ひこ星+","ひこ星+"
"40120","5","1","40120","0","0","麒麟","麒麟"
"40121","5","1","40121","0","0","麒麟+","麒麟+"
"40130","5","1","40130","0","0","黒竜","黒竜"
"40131","5","1","40131","0","0","黒竜+","黒竜+"
"40140","5","1","40140","0","0","白竜","白竜"
"40141","5","1","40141","0","0","白竜+","白竜+"
"40150","5","1","40150","0","0","ホウオウ","ホウオウ"
"40151","5","1","40151","0","0","泰平の霊長ホウオウ","泰平の霊長ホウオウ"
"40160","5","1","40160","0","0","カーリー","カーリー"
"40161","5","1","40161","0","0","カーリー+","カーリー+"
"40170","5","1","40170","0","0","パールヴァティー","パールヴァティー"
"40171","5","1","40171","0","0","パールヴァティー+","パールヴァティー+"
"40180","5","1","40180","0","0","ヘルメス","ヘルメス"
"40181","5","1","40181","0","0","ヘルメス+","ヘルメス+"
"40190","5","1","40190","0","0","ディオニュソス","ディオニュソス"
"40191","5","1","40191","0","0","ディオニュソス+","ディオニュソス+"
"40200","5","1","40200","0","0","ブラフマー","ブラフマー"
"40201","5","1","40201","0","0","ブラフマー+","ブラフマー+"
"40210","5","1","40210","0","0","ミノタウロス","ミノタウロス"
"40211","5","1","40211","0","0","ミノタウロス+","ミノタウロス+"
"40220","5","1","40220","0","0","ハルピュイア","ハルピュイア"
"40221","5","1","40221","0","0","ハルピュイア+","ハルピュイア+"
"40230","5","1","40230","0","0","ルサルカ","ルサルカ"
"40231","5","1","40231","0","0","水の精霊ルサルカ","水の精霊ルサルカ"
"40240","5","1","40240","0","0","エンジェル","エンジェル"
"40241","5","1","40241","0","0","エンジェル+","エンジェル+"
"40250","5","1","40250","0","0","赤ずきん","赤ずきん"
"40251","5","1","40251","0","0","赤ずきん+","赤ずきん+"
"40260","5","1","40260","0","0","フェアリー","フェアリー"
"40261","5","1","40261","0","0","フェアリー+","フェアリー+"
"40270","5","1","40270","0","0","エルフ","エルフ"
"40271","5","1","40271","0","0","自然の守り人エルフ","自然の守り人エルフ"
"40280","5","1","40280","0","0","ユニコーン","ユニコーン"
"40281","5","1","40281","0","0","ユニコーン+","ユニコーン+"
"40290","5","1","40290","0","0","キマイラ","キマイラ"
"40291","5","1","40291","0","0","キマイラ+","キマイラ+"
"40300","5","1","40300","0","0","オルトロス","オルトロス"
"40301","5","1","40301","0","0","オルトロス+","オルトロス+"
"40310","5","1","40310","0","0","ドリアード","ドリアード"
"40311","5","1","40311","0","0","ドリアード+","ドリアード+"
"40320","5","1","40320","0","0","シルフ","シルフ"
"40321","5","1","40321","0","0","シルフ+","シルフ+"
"40330","5","1","40330","0","0","金太郎","金太郎"
"40331","5","1","40331","0","0","2代め金太郎","2代め金太郎"
"40340","5","1","40340","0","0","セブンゴート","セブンゴート"
"40341","5","1","40341","0","0","防衛戦隊セブンゴート","防衛戦隊セブンゴート"
"40350","5","1","40350","0","0","灰かぶり姫","灰かぶり姫"
"40351","5","1","40351","0","0","灰かぶり姫+","灰かぶり姫+"
"40360","5","1","40360","0","0","バロメッツ","バロメッツ"
"40361","5","1","40361","0","0","バロメッツ+","バロメッツ+"
"40370","5","1","40370","0","0","バハムート","バハムート"
"40371","5","1","40371","0","0","バハムート+","バハムート+"
"40380","5","1","40380","0","0","カルテット","カルテット"
"40381","5","1","40381","0","0","カルテット+","カルテット+"
"40390","5","1","40390","0","0","ベルセルク","ベルセルク"
"40391","5","1","40391","0","0","ベルセルク+","ベルセルク+"
"40400","5","1","40400","0","0","ぬらりひょん","ぬらりひょん"
"40401","5","1","40401","0","0","妖怪の総大将ぬらりひょん","妖怪の総大将ぬらりひょん"
"40410","5","1","40410","0","0","アラジン","アラジン"
"40411","5","1","40411","0","0","アラジン+","アラジン+"
"40420","5","1","40420","0","0","クー・シー","クー・シー"
"40421","5","1","40421","0","0","クー・シー+","クー・シー+"
"40430","5","1","40430","0","0","ヤタガラス","ヤタガラス"
"40431","5","1","40431","0","0","ヤタガラス+","ヤタガラス+"
"40440","5","1","40440","0","0","カラス天狗","カラス天狗"
"40441","5","1","40441","0","0","修験者カラス天狗","修験者カラス天狗"
"40450","5","1","40450","0","0","雪女","雪女"
"40451","5","1","40451","0","0","雪女+","雪女+"
"40460","5","1","40460","0","0","邪魅","邪魅"
"40461","5","1","40461","0","0","邪魅+","邪魅+"
"40470","5","1","40470","0","0","土蜘蛛","土蜘蛛"
"40471","5","1","40471","0","0","土蜘蛛+","土蜘蛛+"
"40480","5","1","40480","0","0","犬神","犬神"
"40481","5","1","40481","0","0","犬神+","犬神+"
"40490","5","1","40490","0","0","死神","死神"
"40491","5","1","40491","0","0","魂の道標死神","魂の道標死神"
"40500","5","1","40500","0","0","クエビコ","クエビコ"
"40501","5","1","40501","0","0","クエビコ+","クエビコ+"
"40510","5","1","40510","0","0","ククノチ","ククノチ"
"40511","5","1","40511","0","0","ククノチ+","ククノチ+"
"40520","5","1","40520","0","0","管狐","管狐"
"40521","5","1","40521","0","0","管狐+","管狐+"
"40530","5","1","40530","0","0","ナキメ","ナキメ"
"40531","5","1","40531","0","0","ナキメ+","ナキメ+"
"40540","5","1","40540","0","0","虎鉄","虎鉄"
"40541","5","1","40541","0","0","虎鉄+","虎鉄+"
"40550","5","1","40550","0","0","ハクジョウシ","ハクジョウシ"
"40551","5","1","40551","0","0","ハクジョウシ+","ハクジョウシ+"
"40560","5","1","40560","0","0","白虎","白虎"
"40561","5","1","40561","0","0","白虎+","白虎+"
"40570","5","1","40570","0","0","シフゾウ","シフゾウ"
"40571","5","1","40571","0","0","シフゾウ+","シフゾウ+"
"40580","5","1","40580","0","0","シュエン","シュエン"
"40581","5","1","40581","0","0","シュエン+","シュエン+"
"40590","5","1","40590","0","0","孫悟空","孫悟空"
"40591","5","1","40591","0","0","孫悟空+","孫悟空+"
"40600","5","1","40600","0","0","猪八戒","猪八戒"
"40601","5","1","40601","0","0","猪八戒+","猪八戒+"
"40610","5","1","40610","0","0","沙悟浄","沙悟浄"
"40611","5","1","40611","0","0","沙悟浄+","沙悟浄+"
"40620","5","1","40620","0","0","天一神","天一神"
"40621","5","1","40621","0","0","天一神+","天一神+"
"40630","5","1","40630","0","0","ゴルゴーン","ゴルゴーン"
"40631","5","1","40631","0","0","ゴルゴーン+","ゴルゴーン+"
"40640","5","1","40640","0","0","キューピッド","キューピッド"
"40641","5","1","40641","0","0","キューピッド+","キューピッド+"
"40650","5","1","40650","0","0","ワイバーン","ワイバーン"
"40651","5","1","40651","0","0","ワイバーン+","ワイバーン+"
"40660","5","1","40660","0","0","コカトリス","コカトリス"
"40661","5","1","40661","0","0","コカトリス+","コカトリス+"
"40670","5","1","40670","0","0","グリフォン","グリフォン"
"40671","5","1","40671","0","0","グリフォン+","グリフォン+"
"40680","5","1","40680","0","0","ローレライ ","ローレライ "
"40681","5","1","40681","0","0","ローレライ +","ローレライ +"
"40690","5","1","40690","0","0","ケンタウロス","ケンタウロス"
"40691","5","1","40691","0","0","ケンタウロス+","ケンタウロス+"
"40700","5","1","40700","0","0","ジャックランタン","ジャックランタン"
"40701","5","1","40701","0","0","ジャックランタン+","ジャックランタン+"
"40710","5","1","40710","0","0","シルキー","シルキー"
"40711","5","1","40711","0","0","シルキー+","シルキー+"
"40720","5","1","40720","0","0","コッペリア","コッペリア"
"40721","5","1","40721","0","0","コッペリア+","コッペリア+"
"40730","5","1","40730","0","0","カーバンクル","カーバンクル"
"40731","5","1","40731","0","0","カーバンクル+","カーバンクル+"
"40740","5","1","40740","0","0","おおがま","おおがま"
"40741","5","1","40741","0","0","おおがま+","おおがま+"
"40750","5","1","40750","0","0","ショウセイ","ショウセイ"
"40751","5","1","40751","0","0","ショウセイ+","ショウセイ+"
"40760","5","1","40760","0","0","キョンシー","キョンシー"
