"30200","30200","1","1","0"
"30201","30201","1","1","0"
"30210","30210","1","1","0"
"30211","30211","1","1","0"
"30220","30220","1","1","0"
"30221","30221","1","1","0"
"30230","30230","1","1","0"
"30231","30231","1","1","0"
"30240","30240","1","1","0"
"30241","30241","1","1","0"
"30250","30250","1","1","0"
"30251","30251","1","1","0"
"30260","30260","1","1","0"
"30261","30261","1","1","0"
"30270","30270","1","1","0"
"30271","30271","1","1","0"
"30280","30280","1","1","0"
"30281","30281","1","1","0"
"30290","30290","1","1","0"
"30291","30291","1","1","0"
"30300","30300","1","1","0"
"30301","30301","1","1","0"
"30310","30310","1","1","0"
"30311","30311","1","1","0"
"30320","30320","1","1","0"
"30321","30321","1","1","0"
"30330","30330","1","1","0"
"30331","30331","1","1","0"
"30340","30340","1","1","0"
"30341","30341","1","1","0"
"30350","30350","1","1","0"
"30351","30351","1","1","0"
"30360","30360","1","1","0"
"30361","30361","1","1","0"
"30370","30370","1","1","0"
"30371","30371","1","1","0"
"30380","30380","1","1","0"
"30381","30381","1","1","0"
"30390","30390","1","1","0"
"30391","30391","1","1","0"
"30400","30400","1","1","0"
"30401","30401","1","1","0"
"30410","30410","1","1","0"
"30411","30411","1","1","0"
"30420","30420","1","1","0"
"30421","30421","1","1","0"
"30430","30430","1","1","0"
"30431","30431","1","1","0"
"30440","30440","1","1","0"
"30441","30441","1","1","0"
"30450","30450","1","1","0"
"30451","30451","1","1","0"
"30460","30460","1","1","0"
"30461","30461","1","1","0"
"30470","30470","1","1","0"
"30471","30471","1","1","0"
"30480","30480","1","1","0"
"30481","30481","1","1","0"
"30490","30490","1","1","0"
"30491","30491","1","1","0"
"30500","30500","1","1","0"
"30501","30501","1","1","0"
"30510","30510","1","1","0"
"30511","30511","1","1","0"
"30520","30520","1","1","0"
"30521","30521","1","1","0"
"30530","30530","1","1","0"
"30531","30531","1","1","0"
"30540","30540","1","1","0"
"30541","30541","1","1","0"
"30550","30550","1","1","0"
"30551","30551","1","1","0"
"30560","30560","1","1","0"
"30561","30561","1","1","0"
"30570","30570","1","1","0"
"30571","30571","1","1","0"
"30580","30580","1","1","0"
"30581","30581","1","1","0"
"30590","30590","1","1","0"
"30591","30591","1","1","0"
"30600","30600","1","1","0"
"30601","30601","1","1","0"
"30610","30610","1","1","0"
"30611","30611","1","1","0"
"30620","30620","1","1","0"
"30621","30621","1","1","0"
"30630","30630","1","1","0"
"30631","30631","1","1","0"
"39000","39000","1","1","0"
"39010","39010","1","1","0"
"39020","39020","1","1","0"
"39030","39030","1","1","0"
"39100","39100","1","1","0"
"40020","40020","1","1","0"
"40021","40021","1","1","0"
"40030","40030","1","1","0"
"40031","40031","1","1","0"
"40040","40040","1","1","0"
"40041","40041","1","1","0"
"40050","40050","1","1","0"
"40051","40051","1","1","0"
"40060","40060","1","1","0"
"40061","40061","1","1","0"
"40070","40070","1","1","0"
"40071","40071","1","1","0"
"40080","40080","1","1","0"
"40081","40081","1","1","0"
"40090","40090","1","1","0"
"40091","40091","1","1","0"
"40100","40100","1","1","0"
"40101","40101","1","1","0"
"40110","40110","1","1","0"
"40111","40111","1","1","0"
"40120","40120","1","1","0"
"40121","40121","1","1","0"
"40130","40130","1","1","0"
"40131","40131","1","1","0"
"40140","40140","1","1","0"
"40141","40141","1","1","0"
"40150","40150","1","1","0"
"40151","40151","1","1","0"
"40160","40160","1","1","0"
"40161","40161","1","1","0"
"40170","40170","1","1","0"
"40171","40171","1","1","0"
"40180","40180","1","1","0"
"40181","40181","1","1","0"
"40190","40190","1","1","0"
"40191","40191","1","1","0"
"40200","40200","1","1","0"
"40201","40201","1","1","0"
"40210","40210","1","1","0"
"40211","40211","1","1","0"
"40220","40220","1","1","0"
"40221","40221","1","1","0"
"40230","40230","1","1","0"
"40231","40231","1","1","0"
"40240","40240","1","1","0"
"40241","40241","1","1","0"
"40250","40250","1","1","0"
"40251","40251","1","1","0"
"40260","40260","1","1","0"
"40261","40261","1","1","0"
"40270","40270","1","1","0"
"40271","40271","1","1","0"
"40280","40280","1","1","0"
"40281","40281","1","1","0"
"40290","40290","1","1","0"
"40291","40291","1","1","0"
"40300","40300","1","1","0"
"40301","40301","1","1","0"
"40310","40310","1","1","0"
"40311","40311","1","1","0"
"40320","40320","1","1","0"
"40321","40321","1","1","0"
"40330","40330","1","1","0"
"40331","40331","1","1","0"
"40340","40340","1","1","0"
"40341","40341","1","1","0"
"40350","40350","1","1","0"
"40351","40351","1","1","0"
"40360","40360","1","1","0"
"40361","40361","1","1","0"
"40370","40370","1","1","0"
"40371","40371","1","1","0"
"40380","40380","1","1","0"
"40381","40381","1","1","0"
"40390","40390","1","1","0"
"40391","40391","1","1","0"
"40400","40400","1","1","0"
"40401","40401","1","1","0"
"40410","40410","1","1","0"
"40411","40411","1","1","0"
"40420","40420","1","1","0"
"40421","40421","1","1","0"
"40430","40430","1","1","0"
"40431","40431","1","1","0"
"40440","40440","1","1","0"
"40441","40441","1","1","0"
"40450","40450","1","1","0"
"40451","40451","1","1","0"
"40460","40460","1","1","0"
"40461","40461","1","1","0"
"40470","40470","1","1","0"
"40471","40471","1","1","0"
"40480","40480","1","1","0"
"40481","40481","1","1","0"
"40490","40490","1","1","0"
"40491","40491","1","1","0"
"40500","40500","1","1","0"
"40501","40501","1","1","0"
"40510","40510","1","1","0"
"40511","40511","1","1","0"
"40520","40520","1","1","0"
"40521","40521","1","1","0"
"40530","40530","1","1","0"
"40531","40531","1","1","0"
"40540","40540","1","1","0"
"40541","40541","1","1","0"
"40550","40550","1","1","0"
"40551","40551","1","1","0"
"40560","40560","1","1","0"
"40561","40561","1","1","0"
"40570","40570","1","1","0"
"40571","40571","1","1","0"
"40580","40580","1","1","0"
"40581","40581","1","1","0"
"40590","40590","1","1","0"
"40591","40591","1","1","0"
"40600","40600","1","1","0"
"40601","40601","1","1","0"
"40610","40610","1","1","0"
"40611","40611","1","1","0"
"40620","40620","1","1","0"
"40621","40621","1","1","0"
"40630","40630","1","1","0"
"40631","40631","1","1","0"
"40640","40640","1","1","0"
"40641","40641","1","1","0"
"40650","40650","1","1","0"
"40651","40651","1","1","0"
"40660","40660","1","1","0"
"40661","40661","1","1","0"
"40670","40670","1","1","0"
"40671","40671","1","1","0"
"40680","40680","1","1","0"
"40681","40681","1","1","0"
"40690","40690","1","1","0"
"40691","40691","1","1","0"
"40700","40700","1","1","0"
"40701","40701","1","1","0"
"40710","40710","1","1","0"
"40711","40711","1","1","0"
"40720","40720","1","1","0"
"40721","40721","1","1","0"
"40730","40730","1","1","0"
"40731","40731","1","1","0"
"40740","40740","1","1","0"
"40741","40741","1","1","0"
"40750","40750","1","1","0"
"40751","40751","1","1","0"
"40760","40760","1","1","0"
"40761","40761","1","1","0"
"40770","40770","1","1","0"
"40771","40771","1","1","0"
"40780","40780","1","1","0"
"40781","40781","1","1","0"
"40790","40790","1","1","0"
"40791","40791","1","1","0"
"40800","40800","1","1","0"
"40801","40801","1","1","0"
"40810","40810","1","1","0"
"40811","40811","1","1","0"
"40820","40820","1","1","0"
"40821","40821","1","1","0"
"40830","40830","1","1","0"
"40831","40831","1","1","0"
"40840","40840","1","1","0"
"40841","40841","1","1","0"
"40860","49030","1","1","0"
"40861","49030","1","1","0"
"49000","49000","1","1","0"
"49010","49010","1","1","0"
"49020","49020","1","1","0"
"49030","49030","1","1","0"
"49100","49100","1","1","0"
"50010","50010","1","1","0"
"50011","50011","1","1","0"
"50020","50020","1","1","0"
"50021","50021","1","1","0"
"50030","50030","1","1","0"
"50031","50031","1","1","0"
"50040","50040","1","1","0"
"50041","50041","1","1","0"
"50050","50050","1","1","0"
"50051","50051","1","1","0"
"50060","50060","1","1","0"
"50061","50061","1","1","0"
"50070","50070","1","1","0"
"50071","50071","1","1","0"
"50080","50080","1","1","0"
"50081","50081","1","1","0"
"50090","50090","1","1","0"
"50091","50091","1","1","0"
"50100","50100","1","1","0"
"50101","50101","1","1","0"
"50110","50110","1","1","0"
"50111","50111","1","1","0"
"50120","50120","1","1","0"
"50121","50121","1","1","0"
"50130","50130","1","1","0"
"50131","50131","1","1","0"
"50140","50140","1","1","0"
"50141","50141","1","1","0"
"50150","50150","1","1","0"
"50151","50151","1","1","0"
"50160","50160","1","1","0"
"50161","50161","1","1","0"
"50170","50170","1","1","0"
"50171","50171","1","1","0"
"50180","50180","1","1","0"
"50181","50181","1","1","0"
"50190","50190","1","1","0"
"50191","50191","1","1","0"
"50200","50200","1","1","0"
"50201","50201","1","1","0"
"50210","50210","1","1","0"
"50211","50211","1","1","0"
"50220","50220","1","1","0"
"50221","50221","1","1","0"
"50230","50230","1","1","0"
"50231","50231","1","1","0"
"50240","50240","1","1","0"
"50241","50241","1","1","0"
"50250","50250","1","1","0"
"50251","50251","1","1","0"
"50260","50260","1","1","0"
"50261","50261","1","1","0"
"50270","50270","1","1","0"
"50271","50271","1","1","0"
"50280","50280","1","1","0"
"50281","50281","1","1","0"
"50290","50290","1","1","0"
"50291","50291","1","1","0"
"50300","50300","1","1","0"
"50301","50301","1","1","0"
"50310","50310","1","1","0"
"50311","50311","1","1","0"
"50320","50320","1","1","0"
"50321","50321","1","1","0"
"59000","59000","1","1","0"
"59010","59010","1","1","0"
"59020","59020","1","1","0"
"59030","59030","1","1","0"
"59100","59100","1","1","0"
"69000","69000","1","1","0"
"69010","69010","1","1","0"
"69020","69020","1","1","0"
"69030","69030","1","1","0"
"69100","69100","1","1","0"
"79000","79000","1","1","0"
"79010","79010","1","1","0"
"79020","79020","1","1","0"
"79030","79030","1","1","0"
"1001099","10010","10","1","0"
"1002099","10020","10","1","0"
"1003099","10030","10","1","0"
"1004099","10040","10","1","0"
"1005099","10050","10","1","0"
"1006099","10060","10","1","0"
"1007099","10070","10","1","0"
"1008099","10080","10","1","0"
"1009099","10090","10","1","0"
"1010099","10100","10","1","0"
"1011099","10110","10","1","0"
"1012099","10120","10","1","0"
"1013099","10130","10","1","0"
"1014099","10140","10","1","0"
"1015099","10150","10","1","0"
"1016099","10160","10","1","0"
"1017099","10170","10","1","0"
"1018099","10180","10","1","0"
"1019099","10190","10","1","0"
"1020099","10200","10","1","0"
"1021099","10210","10","1","0"
"1022099","10220","10","1","0"
"1023099","10230","10","1","0"
"1024099","10240","10","1","0"
"1025099","10250","10","1","0"
"1026099","10260","10","1","0"
"1027099","10270","10","1","0"
"1028099","10280","10","1","0"
"1029099","10290","10","1","0"
"1030099","10300","10","1","0"
"2001099","20010","20","1","0"
"2002099","20020","20","1","0"
"2003099","20030","20","1","0"
"2004099","20040","20","1","0"
"2005099","20050","20","1","0"
"2006099","20060","20","1","0"
"2007099","20070","20","1","0"
"2008099","20080","20","1","0"
"2009099","20090","20","1","0"
"2010099","20100","20","1","0"
"2011099","20110","20","1","0"
"2012099","20120","20","1","0"
"2013099","20130","20","1","0"
"2014099","20140","20","1","0"
"2015099","20150","20","1","0"
"2016099","20160","20","1","0"
"2017099","20170","20","1","0"
"2018099","20180","20","1","0"
"2019099","20190","20","1","0"
"2020099","20200","20","1","0"
"2021099","20210","20","1","0"
"2022099","20220","20","1","0"
"2023099","20230","20","1","0"
"2024099","20240","20","1","0"
"2025099","20250","20","1","0"
"2026099","20260","20","1","0"
"2027099","20270","20","1","0"
"2028099","20280","20","1","0"
"2029099","20290","20","1","0"
"2030099","20300","20","1","0"
"2031099","20310","20","1","0"
"2032099","20320","20","1","0"
"2033099","20330","20","1","0"
"2034099","20340","20","1","0"
"2035099","20350","20","1","0"
"2036099","20360","20","1","0"
"2037099","20370","20","1","0"
"2038099","20380","20","1","0"
"2039099","20390","20","1","0"
"2040099","20400","20","1","0"
"2041099","20410","20","1","0"
"2042099","20420","20","1","0"
"2043099","20430","20","1","0"
"2044099","20440","20","1","0"
"2045099","20450","20","1","0"
"2046099","20460","20","1","0"
"2047099","20470","20","1","0"
"2048099","20480","20","1","0"
"2049099","20490","20","1","0"
"2050010","50010","80","1","0"
"2050050","50050","80","1","0"
"2050060","50060","80","1","0"
"2050080","50080","80","1","0"
"2050090","50090","80","1","0"
"2050099","20500","20","1","0"
"2050120","50120","80","1","0"
"2050140","50140","80","1","0"
"2050150","50150","80","1","0"
"2050170","50170","80","1","0"
"2050200","50200","80","1","0"
"2050260","50260","80","1","0"
"2050270","50270","80","1","0"
"2050280","50280","80","1","0"
"2050300","50300","80","1","0"
"2050310","50310","80","1","0"
"2050320","50320","80","1","0"
"2051099","20510","20","1","0"
"2052099","20520","20","1","0"
"2053099","20530","20","1","0"
"2054099","20540","20","1","0"
"2055099","20550","20","1","0"
"2056099","20560","20","1","0"
"2057099","20570","20","1","0"
"2058099","20580","20","1","0"
"2059099","20590","20","1","0"
"2060099","20600","20","1","0"
"2061099","20610","20","1","0"
"2062099","20620","20","1","0"
"2063099","20630","20","1","0"
"2064099","20640","20","1","0"
"2065099","20650","20","1","0"
"2066099","20660","20","1","0"
"2067099","20670","20","1","0"
"2068099","20680","20","1","0"
"2069099","20690","20","1","0"
"2070099","20700","20","1","0"
"2071099","20710","20","1","0"
"2072099","20720","20","1","0"
"2073099","20730","20","1","0"
"2074099","20740","20","1","0"
"2075099","20750","20","1","0"
"2076099","20760","20","1","0"
"2077099","20770","20","1","0"
"2078099","20780","20","1","0"
"3001099","30010","40","1","0"
"3001199","30011","60","1","0"
"3002001","30020","1","1","1013"
"3002002","30020","1","1","2003"
"3002099","30020","40","1","0"
"3002199","30021","60","1","0"
"3003099","30030","40","1","0"
"3003199","30031","60","1","0"
"3004099","30040","40","1","0"
"3004199","30041","60","1","0"
"3005099","30050","40","1","0"
"3005199","30051","60","1","0"
"3006099","30060","40","1","0"
"3006199","30061","60","1","0"
"3007099","30070","40","1","0"
"3007199","30071","60","1","0"
"3008099","30080","40","1","0"
"3008199","30081","60","1","0"
"3009001","30090","1","1","1012"
"3009002","30090","1","1","103001"
"3009099","30090","40","1","0"
"3009199","30091","60","1","0"
"3010099","30100","40","1","0"
"3010199","30101","60","1","0"
"3011099","30110","40","1","0"
"3011199","30111","60","1","0"
"3012099","30120","40","1","0"
"3012199","30121","60","1","0"
"3014099","30140","40","1","0"
"3014199","30141","60","1","0"
"3015099","30150","40","1","0"
"3015199","30151","60","1","0"
"3016099","30160","40","1","0"
"3016199","30161","60","1","0"
"3017099","30170","40","1","0"
"3017199","30171","60","1","0"
"3018099","30180","40","1","0"
"3018199","30181","60","1","0"
"3019099","30190","40","1","0"
"3019199","30191","60","1","0"
"3020099","30200","40","1","0"
"3020199","30201","60","1","0"
"3021099","30210","40","1","0"
"3021199","30211","60","1","0"
"3022099","30220","40","1","0"
"3022199","30221","60","1","0"
"3023099","30230","40","1","0"
"3023199","30231","60","1","0"
"3024099","30240","40","1","0"
"3024199","30241","60","1","0"
"3025099","30250","40","1","0"
"3025199","30251","60","1","0"
"3026099","30260","40","1","0"
"3026199","30261","60","1","0"
"3027099","30270","40","1","0"
"3027199","30271","60","1","0"
"3028099","30280","40","1","0"
"3028199","30281","60","1","0"
"3029001","30290","1","1","1015"
"3029002","30290","1","1","104001"
"3029099","30290","40","1","0"
"3029199","30291","60","1","0"
"3030099","30300","40","1","0"
"3030199","30301","60","1","0"
"3031099","30310","40","1","0"
"3031199","30311","60","1","0"
"3032099","30320","40","1","0"
"3032199","30321","60","1","0"
"3033099","30330","40","1","0"
"3033199","30331","60","1","0"
"3034099","30340","40","1","0"
"3034199","30341","60","1","0"
"3035099","30350","40","1","0"
"3035199","30351","60","1","0"
"3036099","30360","40","1","0"
"3036199","30361","60","1","0"
"3037099","30370","40","1","0"
"3037199","30371","60","1","0"
"3038099","30380","40","1","0"
"3038199","30381","60","1","0"
"3039099","30390","40","1","0"
"3039199","30391","60","1","0"
"3040099","30400","40","1","0"
"3040199","30401","60","1","0"
"3041099","30410","40","1","0"
"3041199","30411","60","1","0"
"3042099","30420","40","1","0"
"3042199","30421","60","1","0"
"3043099","30430","40","1","0"
"3043199","30431","60","1","0"
"3044099","30440","40","1","0"
"3044199","30441","60","1","0"
"3045099","30450","40","1","0"
"3045199","30451","60","1","0"
"3046099","30460","40","1","0"
"3046199","30461","60","1","0"
"3047099","30470","40","1","0"
"3047199","30471","60","1","0"
"3048099","30480","40","1","0"
"3048199","30481","60","1","0"
"3049099","30490","40","1","0"
"3049199","30491","60","1","0"
"3050001","30500","1","1","1020"
"3050099","30500","40","1","0"
"3050199","30501","60","1","0"
"3051001","30510","1","1","1019"
"3051099","30510","40","1","0"
"3051199","30511","60","1","0"
"3052099","30520","40","1","0"
"3052199","30521","60","1","0"
"3053099","30530","40","1","0"
"3053199","30531","60","1","0"
"3054099","30540","40","1","0"
"3054199","30541","60","1","0"
"3055099","30550","40","1","0"
"3055199","30551","60","1","0"
"3056099","30560","40","1","0"
"3056199","30561","60","1","0"
"3057099","30570","40","1","0"
"3057199","30571","60","1","0"
"3058001","30580","1","1","1018"
"3058099","30580","40","1","0"
"3058199","30581","60","1","0"
"3059099","30590","40","1","0"
"3059199","30591","60","1","0"
"3060099","30600","40","1","0"
"3060199","30601","60","1","0"
"3061099","30610","40","1","0"
"3061199","30611","60","1","0"
"3062099","30620","40","1","0"
"3062199","30621","60","1","0"
"3063099","30630","40","1","0"
"3063199","30631","60","1","0"
"3900099","39000","1","1","0"
"3901099","39010","1","1","0"
"3902099","39020","1","1","0"
"3903099","39030","1","1","0"
"3910099","39100","1","1","0"
"4002099","40020","60","1","0"
"4002199","40021","80","1","0"
"4003099","40030","60","1","0"
"4003199","40031","80","1","0"
"4004099","40040","60","1","0"
"4004199","40041","80","1","0"
"4005099","40050","60","1","0"
"4005199","40051","80","1","0"
"4006099","40060","60","1","0"
"4006199","40061","80","1","0"
"4007099","40070","60","1","0"
"4007199","40071","80","1","0"
"4008099","40080","60","1","0"
"4008199","40081","80","1","0"
"4009099","40090","60","1","0"
"4009199","40091","80","1","0"
"4010099","40100","60","1","0"
"4010199","40101","80","1","0"
"4011099","40110","60","1","0"
"4011199","40111","80","1","0"
"4012001","40120","1","1","1021"
"4012002","40120","1","1","3013"
"4012099","40120","60","1","0"
"4012199","40121","80","1","0"
"4013099","40130","60","1","0"
"4013199","40131","80","1","0"
"4014099","40140","60","1","0"
"4014199","40141","80","1","0"
"4015099","40150","60","1","0"
"4015199","40151","80","1","0"
"4016099","40160","60","1","0"
"4016199","40161","80","1","0"
"4017001","40170","1","1","1031"
"4017002","40170","1","1","102001"
"4017099","40170","60","1","0"
"4017101","40170","1","4","3014"
"4017102","40170","1","3","1022"
"4017103","40170","1","4","3014"
"4017104","40170","1","3","1052"
"4017105","40170","1","2","1022"
"4017106","40170","1","2","1052"
"4017199","40171","80","1","0"
"4018099","40180","60","1","0"
"4018199","40181","80","1","0"
"4019099","40190","60","1","0"
"4019199","40191","80","1","0"
"4020099","40200","60","1","0"
"4020199","40201","80","1","0"
"4021099","40210","60","1","0"
"4021199","40211","80","1","0"
"4022099","40220","60","1","0"
"4022199","40221","80","1","0"
"4023099","40230","60","1","0"
"4023199","40231","80","1","0"
"4024099","40240","60","1","0"
"4024199","40241","80","1","0"
"4025099","40250","60","1","0"
"4025199","40251","80","1","0"
"4026099","40260","60","1","0"
"4026199","40261","80","1","0"
"4027099","40270","60","1","0"
"4027199","40271","80","1","0"
"4028099","40280","60","1","0"
"4028199","40281","80","1","0"
"4029099","40290","60","1","0"
"4029199","40291","80","1","0"
"4030099","40300","60","1","0"
"4030199","40301","80","1","0"
"4031001","40310","1","1","3001"
"4031002","40310","1","1","2002"
"4031003","40310","1","1","6004"
"4031099","40310","60","1","0"
"4031199","40311","80","1","0"
"4032099","40320","60","1","0"
"4032199","40321","80","1","0"
"4033099","40330","60","1","0"
"4033199","40331","80","1","0"
"4034099","40340","60","1","0"
"4034199","40341","80","1","0"
"4035099","40350","60","1","0"
"4035199","40351","80","1","0"
"4036099","40360","60","1","0"
"4036199","40361","80","1","0"
"4037099","40370","60","1","0"
"4037199","40371","80","1","0"
"4038099","40380","60","1","0"
"4038199","40381","80","1","0"
"4039099","40390","60","1","0"
"4039199","40391","80","1","0"
"4040099","40400","60","1","0"
"4040199","40401","80","1","0"
"4041099","40410","60","1","0"
"4041199","40411","80","1","0"
"4042099","40420","60","1","0"
"4042199","40421","80","1","0"
"4043099","40430","60","1","0"
"4043199","40431","80","1","0"
"4044001","40440","1","1","1021"
"4044002","40440","1","1","3013"
"4044099","40440","60","1","0"
"4044199","40441","80","1","0"
"4045001","40450","1","1","1021"
"4045002","40450","1","1","3013"
"4045099","40450","60","1","0"
"4045199","40451","80","1","0"
"4046099","40460","60","1","0"
"4046199","40461","80","1","0"
"4047099","40470","60","1","0"
"4047199","40471","80","1","0"
"4048099","40480","60","1","0"
"4048199","40481","80","1","0"
"4049099","40490","60","1","0"
"4049199","40491","80","1","0"
"4050099","40500","60","1","0"
"4050199","40501","80","1","0"
"4051099","40510","60","1","0"
"4051199","40511","80","1","0"
"4052001","40520","1","1","1021"
"4052002","40520","1","1","3013"
"4052099","40520","60","1","0"
"4052199","40521","80","1","0"
"4053099","40530","60","1","0"
"4053199","40531","80","1","0"
"4054099","40540","60","1","0"
"4054199","40541","80","1","0"
"4055099","40550","60","1","0"
"4055199","40551","80","1","0"
"4056099","40560","60","1","0"
"4056199","40561","80","1","0"
"4057099","40570","60","1","0"
"4057199","40571","80","1","0"
"4058099","40580","60","1","0"
"4058199","40581","80","1","0"
"4059099","40590","60","1","0"
"4059199","40591","80","1","0"
"4060099","40600","60","1","0"
"4060199","40601","80","1","0"
"4061099","40610","60","1","0"
"4061199","40611","80","1","0"
"4062099","40620","60","1","0"
"4062199","40621","80","1","0"
"4063099","40630","60","1","0"
"4063199","40631","80","1","0"
"4064099","40640","60","1","0"
"4064199","40641","80","1","0"
"4065099","40650","60","1","0"
"4065199","40651","80","1","0"
"4066099","40660","60","1","0"
"4066199","40661","80","1","0"
"4067099","40670","60","1","0"
"4067199","40671","80","1","0"
"4068099","40680","60","1","0"
"4068199","40681","80","1","0"
"4069099","40690","60","1","0"
"4069199","40691","80","1","0"
"4070099","40700","60","1","0"
"4070199","40701","80","1","0"
"4071099","40710","60","1","0"
"4071199","40711","80","1","0"
"4072099","40720","60","1","0"
"4072199","40721","80","1","0"
"4073099","40730","60","1","0"
"4073199","40731","80","1","0"
"4074099","40740","60","1","0"
"4074199","40741","80","1","0"
"4075099","40750","60","1","0"
"4075199","40751","80","1","0"
"4076099","40760","60","1","0"
"4076199","40761","80","1","0"
"4077099","40770","60","1","0"
"4077199","40771","80","1","0"
"4078099","40780","60","1","0"
"4078199","40781","80","1","0"
"4079099","40790","60","1","0"
"4079199","40791","80","1","0"
"4080099","40800","60","1","0"
"4080199","40801","80","1","0"
"4081099","40810","60","1","0"
"4081199","40811","80","1","0"
"4082099","40820","60","1","0"
"4082199","40821","80","1","0"
"4086099","40860","60","1","0"
"4086199","40861","80","1","0"
"4900099","49000","1","1","0"
"4901099","49010","1","1","0"
"4902099","49020","1","1","0"
"4903099","49030","1","1","0"
"4910099","49100","1","1","0"
"5001099","50010","80","1","0"
"5001199","50011","100","1","0"
"5002099","50020","80","1","0"
"5002199","50021","100","1","0"
"5003099","50030","80","1","0"
"5003199","50031","100","1","0"
"5004099","50040","80","1","0"
"5004199","50041","100","1","0"
"5005099","50050","80","1","0"
"5005199","50051","100","1","0"
"5006099","50060","80","1","0"
"5006199","50061","100","1","0"
"5007099","50070","80","1","0"
"5007199","50071","100","1","0"
"5008099","50080","80","1","0"
"5008199","50081","100","1","0"
"5009099","50090","80","1","0"
"5009199","50091","100","1","0"
"5010001","50100","1","1","5001"
"5010002","50100","1","1","1004"
"5010003","50100","1","1","8001"
"5010099","50100","80","1","0"
"5010199","50101","100","1","0"
"5011099","50110","80","1","0"
"5011199","50111","100","1","0"
