"20460","のっぺらぼう・火","76","10160","1","2","6","0","6004","20","30","1","顔のない妖怪の女の子。誰にも負けない美人を目指して顔を描くのを練習しているが、不器用なのでなかなか上手くならない。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20470","のっぺらぼう・水","77","10160","2","2","6","0","6004","20","30","1","顔のない妖怪の女の子。いつも自分の顔を筆で描いてはどんな顔が一番美人に見えるかを研究している。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20480","のっぺらぼう・風","78","10160","3","2","6","0","6004","20","30","1","顔のない妖怪の女の子。いつか美人な顔を手に入れておしゃれをして都会に住むのが夢。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20490","アカナメ・火","79","10130","1","2","6","0","103001","20","30","1","小生意気な妖怪の女の子。人のいなくなった風呂場に現れて、汚れの残っている場所やきちんと洗われていない場所をひとつひとつダメ出ししていく。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20500","アカナメ・水","80","10130","2","2","6","0","103001","20","30","1","小生意気な妖怪の女の子。大きな舌は彼女の武器。勢いをつけて叩かれると舌といえどもそれなりに痛い。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20510","アカナメ・風","81","10130","3","2","6","0","103001","20","30","1","小生意気な妖怪の女の子。人気のない風呂場にひっそりと現れることが多い。大きな舌を自在に動かして戦う。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20520","小豆あらい・火","82","10130","1","2","6","0","101001","20","30","1","豆を洗う妖怪の女の子。心をこめて豆を洗われた豆はとても綺麗だが、転んでばらまいてしまって洗いなおしになることも多い。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20530","小豆あらい・水","83","10130","2","2","6","0","101001","20","30","1","豆を洗う妖怪の女の子。おっちょこちょいな性格で、せっかく綺麗に洗った豆をすぐに転んでばらまいてしまう。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20540","小豆あらい・風","84","10130","3","2","6","0","101001","20","30","1","豆を洗う妖怪の女の子。汚れてしまった豆は何度でも洗いなおす。その健気な姿は見る者の胸を打つ。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20550","油すまし・火","85","10131","1","2","6","0","104001","20","30","1","油壺を背負った妖怪。年寄りじみた言葉を使うがお肌はツヤツヤ。背負った油壺からパワーを得ているらしい。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20560","油すまし・水","86","10131","2","2","6","0","104001","20","30","1","油壺を背負った妖怪。なぜ油壺を背負っているのか本人にすらわからない。ただ、これを背負っていないとなんだか落ち着かないらしい。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20570","油すまし・風","87","10131","3","2","6","0","104001","20","30","1","油壺を背負った妖怪。壺のなかには油がたっぷりと入っている。重いはずの壺を軽々と背負う。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20580","のぶすま・火","88","10161","1","2","6","0","1001","20","30","1","風に乗って空を飛びまわる獣の妖怪。風呂敷で風をうまくつかまえながら、しっぽで器用にバランスをとって好きな方向へ飛んでいく。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20590","のぶすま・水","89","10161","2","2","6","0","1001","20","30","1","風に乗って空を飛びまわる獣の妖怪。気に入らない人間がいると、上空からその人間の顔に飛びついて嫌がらせをする。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20600","のぶすま・風","90","10161","3","2","6","0","1001","20","30","1","風に乗って空を飛びまわる獣の妖怪。空を飛ぶ技術は天下一品で、強風にあおられても空中ですぐに体制を立て直す。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20610","キジムナー・火","91","10131","1","2","5","0","1001","20","30","1","いつでもゴキゲンな子供妖精。ボールのように弾力があり、ピョンピョンと飛び跳ねながら移動する。魚の頭が好物。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20620","キジムナー・水","92","10130","2","2","5","0","1001","20","30","1","いつでもゴキゲンな子供妖精。嬉しいことがあると、ボールのようにポンポンと弾んでそのままどこかへ飛んでいってしまう。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20630","キジムナー・風","93","10130","3","2","5","0","1001","20","30","1","いつでもゴキゲンな子供妖精。遊び好きでフレンドリーな性格だが、意地悪すると仕返しをしてくることも。クネクネしたものが嫌い。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20640","言魂・火","94","10191","1","2","6","0","102001","20","30","1","人の言葉を現実にする力を持つ妖怪。ネガティブなことばかり口にしているとだんだん気分が暗くなってくるのは言魂のせいかもしれない。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20650","言魂・水","95","10191","2","2","6","0","102001","20","30","1","人の言葉を現実にする力を持つ妖怪。言霊が乗っている不思議な珠にはあらゆる言葉のエネルギーが込められているといわれる。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20660","言魂・風","96","10191","3","2","6","0","102001","20","30","1","人の言葉を現実にする力を持つ妖怪。ポジティブなことを言う人に良くなつく。言葉のエネルギーがこめられた不思議な珠を乗りこなす。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20670","センリ・火","97","10201","1","2","4","0","2003","20","30","1","ミステリアスな雰囲気の猫妖怪。普段はだらけたところなど見せることはないが、マタタビをかぐとついゴロゴロしてしまうのは猫の性。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20680","センリ・水","98","10201","2","2","4","0","2001","20","30","1","ミステリアスな雰囲気の猫妖怪。足元の炎は冷たく触っても火傷することはないが、かわりに精気を吸われてしまう。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20690","センリ・風","99","10201","3","2","4","0","2002","20","30","1","ミステリアスな雰囲気の猫妖怪。未来を占ったりおまじないをかけたりするのが得意。冬はこたつで丸くなっているのがよく目撃される。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20700","レイキ・火","100","10170","1","2","4","0","103001","20","30","1","物知りな亀の霊獣。未来を見通す力を持つといわれる。ひっくりかえると自力では起き上がれない。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20710","レイキ・水","101","10170","2","2","4","0","103001","20","30","1","物知りな亀の霊獣。レイキが誰かの前に姿を見せるのはその人に幸運がおとずれる前触れだという言い伝えがある。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20720","レイキ・風","102","10170","3","2","4","0","103001","20","30","1","物知りな亀の霊獣。背中の甲羅に生えている花からは高貴な香りがする。短い足でトコトコ歩く。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20730","ギョクト・火","103","10151","1","2","4","0","104001","20","30","1","餅つきに情熱を燃やす月の兎。勝気でサバサバとした性格。餅つきのリズムの合うパートナーをさがし求めている。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20740","ギョクト・水","104","10151","2","2","4","0","104001","20","30","1","餅つきに情熱を燃やす月の兎。自分のついた餅を誰かにおいしく食べてもらえる瞬間がなによりの喜び。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20750","ギョクト・風","105","10151","3","2","4","0","104001","20","30","1","餅つきに情熱を燃やす月の兎。ギョクトのついた餅は柔らかくて美味しいと月の神様たちのあいだで評判。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20760"," からかさ小僧・火 ","106","10151","1","2","6","0","2003","20","30","1","古傘の妖怪。一本の足で器用に飛び跳ねては道行く人に飛びかかって驚かす。驚いてくれないとショックで落ち込んでしまう。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20770"," からかさ小僧・水 ","107","10151","2","2","6","0","2001","20","30","1","古傘の妖怪。一本足で飛び跳ね、いきなり飛びかかって周りの人を驚かせてはケタケタと笑い転げる。","2","2","2","200","200","0000-00-00 00:00:00","0"
"20780"," からかさ小僧・風 ","108","10151","3","2","6","0","2002","20","30","1","古傘の妖怪。ゲタの音をカラーンコローンと響かせながら、一本足で飛び跳ねて移動する。傘の内側がどうなっているかは内緒。","2","2","2","200","200","0000-00-00 00:00:00","0"
"30010","コロポックル","109","10160","3","3","5","101009","6004","40","50","2","手のひらサイズの小人妖精。普段は人に見つからないように葉っぱの陰に隠れて生活しているが気を許した人間にのみ姿を見せる。小さいけれど芯の強い女の子。","4","4","4","500","500","0000-00-00 00:00:00","30011"
"30011","草葉の小人コロポックル","110","10160","3","4","5","101009","6004","60","70","3","手のひらサイズの小人妖精。なかなか人前に姿を見せないのはちょっぴり人見知りなせい。草や葉っぱの匂いが大好きで、草木に包まれていると安心する。","6","6","6","1000","1000","0000-00-00 00:00:00","0"
"30020","座敷わらし","111","10190","1","3","6","1001","1020","40","50","2","その姿を見た人に幸運をもたらすといわれる妖怪。遊びたい盛りの年頃だが、自分の姿が見える人が少ないためなかなか遊び相手が見つからない。","4","4","4","500","500","0000-00-00 00:00:00","30021"
"30021","無邪気な少女座敷わらし","112","10190","1","4","6","1001","1020","60","70","3","その姿を見た人に幸運をもたらすといわれる妖怪。誰もいないはずなのに子供の笑い声や足音が聞こえたら、それはきっと座敷わらしのしわざ。","6","6","6","1000","1000","0000-00-00 00:00:00","0"
"30030","カマイタチ","113","10181","3","3","7","1006","1001","40","50","2","刃物の手を持つイタチ戦士。その刃物の切れ味は風を生み出すほどに鋭い。小柄な体格がコンプレックスでチビ呼ばわりされると怒る。","4","4","4","500","500","0000-00-00 00:00:00","30031"
"30031","旋風の戦士カマイタチ","114","10181","3","4","7","1006","1001","60","70","3","刃物の手を持つイタチ戦士。素早い動きで敵を翻弄し、周囲の空気を巻き込みながら切り裂き攻撃をする。好きな食べ物は、おにぎり。","6","6","6","1000","1000","0000-00-00 00:00:00","0"
"30040","しろうさぎ","115","10170","2","3","3","101007","3011","40","50","2","おでかけが大好きなワガママうさぎ。帰り道や時間の心配を一切せず、自由に出かけていってしまう。どこへ行くにも、お気に入りのワニのぬいぐるみを手放さない。","4","4","4","500","500","0000-00-00 00:00:00","30041"
"30041","迷子嬢しろうさぎ","116","10170","2","4","3","101007","3011","60","70","3","おでかけが大好きなワガママうさぎ。進化して強くなったせいか、一人で遠出することが増えてきた。遠出した先で迷子になることが多くなかなか家には帰ってこない。","6","6","6","1000","1000","0000-00-00 00:00:00","0"
"30050","悪鬼","117","10181","1","3","2","1002","10011","40","50","2","破壊の限りを尽くす乱暴者の鬼。鬼であることに誇りを持っており、鬼らしく、凶悪で強くありたいと願っている。豆が苦手。","4","4","4","500","500","0000-00-00 00:00:00","30051"
"30051","破壊の化身悪鬼","118","10181","1","4","2","1002","10011","60","70","3","破壊の限りを尽くす乱暴者の鬼。凶悪な心の持ち主。頑丈な体は矢でも鉄砲でも平気だが、豆をぶつけられるのは不思議なことに苦手らしい。","6","6","6","1000","1000","0000-00-00 00:00:00","0"
"30060","ノヅチ","119","10141","3","3","1","103001","3008","40","50","2","草の神。薬師であり、薬草を扱うのが得意。薬草が大好きすぎて、薬草の研究に没頭しているうちに一日が終わってしまう。","4","4","4","500","500","0000-00-00 00:00:00","30061"
