"5","1","1","2","1","5023"
"5","1","1","2","2","5024"
"5","1","1","2","3","5023"
"5","1","1","3","1","5025"
"5","1","1","3","2","5026"
"5","1","1","3","3","5025"
"5","1","2","1","1","5027"
"5","1","2","1","2","5028"
"5","1","2","2","1","5029"
"5","1","2","2","2","5030"
"5","1","2","2","3","5031"
"5","1","2","3","1","5032"
"5","1","2","3","2","5033"
"5","1","2","3","3","5032"
"5","1","3","1","1","5034"
"5","1","3","1","2","5035"
"5","1","3","1","3","5035"
"5","1","3","2","1","5036"
"5","1","3","2","2","5037"
"5","1","3","2","3","5037"
"5","1","3","3","1","5038"
"5","1","3","3","2","5039"
"5","1","3","3","3","5039"
"5","1","4","1","1","5040"
"5","1","4","1","2","5041"
"5","1","4","2","1","5042"
"5","1","4","2","2","5043"
"5","1","4","2","3","5041"
"5","1","4","3","1","5044"
"5","1","4","3","2","5045"
"5","1","5","1","1","5120"
"5","2","1","1","1","5046"
"5","2","1","1","2","5021"
"5","2","1","2","1","5024"
"5","2","1","2","2","5047"
"5","2","1","3","1","5048"
"5","2","1","3","2","5047"
"5","2","1","3","3","5026"
"5","2","2","1","1","5049"
"5","2","2","1","2","5050"
"5","2","2","2","1","5024"
"5","2","2","2","2","5048"
"5","2","2","2","3","5024"
"5","2","2","3","1","5047"
"5","2","2","3","2","5049"
"5","2","2","3","3","5021"
"5","2","3","1","1","5021"
"5","2","3","1","2","5040"
"5","2","3","1","3","5024"
"5","2","3","2","1","5046"
"5","2","3","2","2","5050"
"5","2","3","3","1","5049"
"5","2","3","3","2","5026"
"5","2","3","3","3","5047"
"5","2","4","1","1","5051"
"5","2","4","1","2","5051"
"5","2","4","1","3","5051"
"5","2","4","2","1","5052"
"5","2","4","2","2","5052"
"5","2","4","2","3","5052"
"5","2","4","3","1","5053"
"5","2","4","3","2","5053"
"5","2","4","3","3","5053"
"5","2","5","1","1","5054"
"5","2","5","1","2","5055"
"5","3","1","1","1","5056"
"5","3","1","1","2","5057"
"5","3","1","2","1","5058"
"5","3","1","2","2","5059"
"5","3","1","2","3","5058"
"5","3","1","3","1","5060"
"5","3","1","3","2","5061"
"5","3","2","1","1","5059"
"5","3","2","1","2","5056"
"5","3","2","2","1","5058"
"5","3","2","2","2","5024"
"5","3","2","2","3","5061"
"5","3","2","3","1","5026"
"5","3","2","3","2","5057"
"5","3","2","3","3","5060"
"5","3","3","1","1","5057"
"5","3","3","1","2","5056"
"5","3","3","1","3","5056"
"5","3","3","2","1","5059"
"5","3","3","2","2","5058"
"5","3","3","2","3","5058"
"5","3","3","3","1","5061"
"5","3","3","3","2","5060"
"5","3","3","3","3","5060"
"5","3","4","1","1","5026"
"5","3","4","1","2","5024"
"5","3","4","1","3","5021"
"5","3","4","2","1","5056"
"5","3","4","2","2","5058"
"5","3","4","2","3","5061"
"5","3","4","3","1","5059"
"5","3","4","3","2","5021"
"5","3","4","3","3","5060"
"5","3","5","1","1","5104"
"5","4","1","1","1","5062"
"5","4","1","1","2","5065"
"5","4","1","2","1","5063"
"5","4","1","2","2","5066"
"5","4","1","3","1","5064"
"5","4","1","3","2","5067"
"5","4","1","3","3","5068"
"5","4","2","1","1","5069"
"5","4","2","1","2","5065"
"5","4","2","1","3","5070"
"5","4","2","2","1","5068"
"5","4","2","2","2","5066"
"5","4","2","2","3","5062"
"5","4","2","3","1","5070"
"5","4","2","3","2","5069"
"5","4","2","3","3","5063"
"5","4","3","1","1","5064"
"5","4","3","1","2","5068"
"5","4","3","1","3","5068"
"5","4","3","2","1","5069"
"5","4","3","2","2","5070"
"5","4","3","2","3","5062"
"5","4","3","3","1","5068"
"5","4","3","3","2","5070"
"5","4","3","3","3","5067"
"5","4","4","1","1","5069"
"5","4","4","1","2","5061"
"5","4","4","1","3","5069"
"5","4","4","2","1","5069"
"5","4","4","2","2","5070"
"5","4","4","2","3","5070"
"5","4","4","2","4","5069"
"5","4","4","3","1","5068"
"5","4","4","3","2","5061"
"5","4","4","3","3","5056"
"5","4","5","1","1","5105"
"6","1","1","1","1","6020"
"6","1","1","1","2","6021"
"6","1","1","1","3","6022"
"6","1","1","2","1","6023"
"6","1","1","2","2","6024"
"6","1","1","2","3","6022"
"6","1","1","3","1","6002"
"6","1","1","3","2","6004"
"6","1","1","3","3","6003"
"6","1","2","1","1","6025"
"6","1","2","1","2","6021"
"6","1","2","1","3","6026"
"6","1","2","2","1","6020"
"6","1","2","2","2","6020"
"6","1","2","2","3","6026"
"6","1","2","3","1","6004"
"6","1","2","3","2","6003"
"6","1","3","1","1","6025"
"6","1","3","1","2","6023"
"6","1","3","1","3","6021"
"6","1","3","2","1","6025"
"6","1","3","2","2","6022"
"6","1","3","2","3","6026"
"6","1","3","3","1","6004"
"6","1","3","3","2","6003"
"6","1","4","1","1","6025"
"6","1","4","1","2","6020"
"6","1","4","1","3","6024"
"6","1","4","2","1","6025"
"6","1","4","2","2","6023"
"6","1","4","2","3","6025"
"6","1","4","2","4","6026"
"6","1","4","3","1","6002"
"6","1","4","3","2","6004"
"6","1","4","3","3","6003"
"6","1","5","1","1","6105"
"6","2","1","1","1","6027"
"6","2","1","1","2","6028"
"6","2","1","1","3","6026"
"6","2","1","2","1","6023"
"6","2","1","2","2","6021"
"6","2","1","2","3","6020"
"6","2","1","3","1","6002"
"6","2","1","3","2","6005"
"6","2","1","3","3","6006"
"6","2","2","1","1","6027"
"6","2","2","1","2","6028"
"6","2","2","1","3","6029"
"6","2","2","2","1","6023"
"6","2","2","2","2","6021"
"6","2","2","2","3","6029"
"6","2","2","3","1","6002"
"6","2","2","3","2","6005"
"6","2","2","3","3","6003"
"6","2","3","1","1","6025"
"6","2","3","1","2","6020"
"6","2","3","1","3","6028"
"6","2","3","2","1","6021"
"6","2","3","2","2","6029"
"6","2","3","2","3","6026"
"6","2","3","3","1","6005"
"6","2","3","3","2","6003"
"6","2","4","1","1","6025"
"6","2","4","1","2","6023"
"6","2","4","1","3","6027"
"6","2","4","2","1","6025"
"6","2","4","2","2","6020"
"6","2","4","2","3","6021"
"6","2","4","3","1","6002"
"6","2","4","3","2","6006"
"6","2","4","3","3","6005"
"6","2","5","1","1","6107"
"6","3","1","1","1","6030"
"6","3","1","1","2","6031"
"6","3","1","2","1","6032"
"6","3","1","2","2","6033"
"6","3","1","3","1","6002"
"6","3","1","3","2","6004"
"6","3","1","3","3","6003"
"6","3","2","1","1","6032"
"6","3","2","1","2","6033"
"6","3","2","1","3","6034"
"6","3","2","2","1","6031"
"6","3","2","2","2","6034"
"6","3","2","2","3","6033"
"6","3","2","3","1","6002"
"6","3","2","3","2","6004"
"6","3","2","3","3","6003"
"6","3","3","1","1","6030"
"6","3","3","1","2","6033"
"6","3","3","1","3","6033"
"6","3","3","2","1","6032"
"6","3","3","2","2","6033"
"6","3","3","3","1","6005"
"6","3","3","3","2","6003"
"6","3","4","1","1","6035"
"6","3","4","1","2","6035"
"6","3","4","1","3","6031"
"6","3","4","2","1","6031"
"6","3","4","2","2","6034"
"6","3","4","2","3","6033"
"6","3","4","3","1","6002"
"6","3","4","3","2","6004"
"6","3","4","3","3","6003"
"6","3","5","1","1","6103"
"6","4","1","1","1","6040"
"6","4","1","1","2","6041"
"6","4","1","2","1","6042"
"6","4","1","2","2","6043"
"6","4","1","3","1","6006"
"6","4","1","3","2","6005"
"6","4","2","1","1","6040"
"6","4","2","1","2","6044"
"6","4","2","1","3","6043"
"6","4","2","2","1","6045"
"6","4","2","2","2","6041"
"6","4","2","2","3","6043"
"6","4","2","3","1","6002"
"6","4","2","3","2","6004"
"6","4","2","3","3","6003"
"6","4","3","1","1","6042"
"6","4","3","1","2","6043"
"6","4","3","1","3","6046"
"6","4","3","2","1","6047"
"6","4","3","2","2","6043"
"6","4","3","2","3","6048"
"6","4","3","3","1","6006"
"6","4","3","3","2","6003"
"6","4","4","1","1","6022"
"6","4","4","1","2","6049"
"6","4","4","1","3","6050"
"6","4","4","2","1","6043"
"6","4","4","2","2","6041"
"6","4","4","2","3","6041"
"6","4","4","2","4","6051"
"6","4","4","3","1","6002"
"6","4","4","3","2","6001"
"6","4","4","3","3","6002"
"6","4","4","3","4","6001"
"6","4","4","3","5","6001"
"6","4","5","1","1","6104"
"7","1","1","1","1","7201"
"7","1","1","1","2","7202"
"7","1","1","2","1","7206"
"7","1","1","2","2","7003"
"7","1","1","3","1","7005"
"7","1","1","3","2","7006"
"7","1","1","3","3","7005"
"7","1","2","1","1","7201"
"7","1","2","1","2","7202"
"7","1","2","1","3","7201"
"7","1","2","2","1","7201"
"7","1","2","2","2","7204"
"7","1","2","2","3","7003"
"7","1","2","3","1","7005"
"7","1","2","3","2","7003"
"7","1","3","1","1","7205"
"7","1","3","1","2","7005"
"7","1","3","1","3","7202"
"7","1","3","2","1","7201"
"7","1","3","2","2","7003"
"7","1","3","2","3","7025"
"7","1","3","3","1","7006"
"7","1","3","3","2","7003"
"7","1","4","1","1","7201"
"7","1","4","1","2","7202"
"7","1","4","2","1","7201"
"7","1","4","2","2","7201"
"7","1","4","2","3","7201"
"7","1","4","3","1","7002"
"7","1","4","3","2","7005"
"7","1","4","3","3","7003"
"7","1","5","1","1","7101"
"7","2","1","1","1","7205"
"7","2","1","1","2","7206"
"7","2","1","2","1","7201"
"7","2","1","2","2","7003"
"7","2","1","2","3","7206"
"7","2","1","3","1","7002"
"7","2","1","3","2","7003"
"7","2","2","1","1","7201"
"7","2","2","1","2","7205"
"7","2","2","1","3","7202"
"7","2","2","2","1","7201"
"7","2","2","2","2","7205"
"7","2","2","3","1","7002"
"7","2","2","3","2","7005"
"7","2","2","3","3","7003"
"7","2","3","1","1","7201"
"7","2","3","1","2","7202"
"7","2","3","1","3","7206"
"7","2","3","2","1","7201"
"7","2","3","2","2","7205"
"7","2","3","2","3","7003"
"7","2","3","3","1","7002"
"7","2","3","3","2","7003"
"7","2","4","1","1","7204"
"7","2","4","1","2","7204"
"7","2","4","1","3","7204"
"7","2","4","2","1","7201"
"7","2","4","2","2","7206"
"7","2","4","2","3","7003"
"7","2","4","3","1","7006"
"7","2","4","3","2","7004"
"7","2","4","3","3","7004"
"7","2","5","1","1","7103"
"7","3","1","1","1","7004"
"7","3","1","1","2","7002"
"7","3","1","2","1","7001"
"7","3","1","2","2","7003"
"7","3","1","3","1","7002"
"7","3","1","3","2","7003"
"7","3","1","3","3","7003"
"7","3","2","1","1","7001"
"7","3","2","1","2","7002"
"7","3","2","2","1","7001"
"7","3","2","2","2","7003"
"7","3","2","2","3","7006"
"7","3","2","3","1","7002"
"7","3","2","3","2","7005"
"7","3","3","1","1","7001"
"7","3","3","1","2","7002"
"7","3","3","1","3","7002"
"7","3","3","2","1","7001"
"7","3","3","2","2","7006"
"7","3","3","2","3","7006"
"7","3","3","3","1","7002"
"7","3","3","3","2","7003"
"7","3","4","1","1","7005"
"7","3","4","1","2","7005"
"7","3","4","1","3","7005"
"7","3","4","2","1","7001"
"7","3","4","2","2","7004"
"7","3","4","3","1","7002"
"7","3","4","3","2","7004"
"7","3","4","3","3","7006"
"7","3","5","1","1","7104"
"7","4","1","1","1","7001"
"7","4","1","1","2","7006"
"7","4","1","2","1","7001"
"7","4","1","2","2","7003"
"7","4","1","2","3","7003"
"7","4","1","3","1","7002"
"7","4","1","3","2","7003"
"7","4","2","1","1","7004"
"7","4","2","1","2","7002"
"7","4","2","1","3","7004"
"7","4","2","2","1","7001"
"7","4","2","2","2","7003"
"7","4","2","2","3","7005"
"7","4","2","3","1","7005"
"7","4","2","3","2","7005"
"7","4","2","3","3","7003"
"7","4","3","1","1","7001"
"7","4","3","1","2","7002"
"7","4","3","2","1","7001"
"7","4","3","2","2","7001"
"7","4","3","2","3","7002"
"7","4","3","2","4","7002"
"7","4","3","3","1","7002"
"7","4","3","3","2","7006"
"7","4","3","3","3","7003"
"7","4","4","1","1","7004"
"7","4","4","1","2","7005"
"7","4","4","1","3","7001"
"7","4","4","2","1","7001"
"7","4","4","2","2","7003"
"7","4","4","2","3","7004"
"7","4","4","3","1","7002"
"7","4","4","3","2","7004"
"7","4","5","1","1","7105"
"8","1","1","1","1","8201"
"8","1","1","1","2","8202"
"8","1","1","1","3","8203"
"8","1","1","2","1","8204"
"8","1","1","2","2","8214"
"8","1","1","2","3","8206"
"8","1","1","3","1","8005"
"8","1","1","3","2","8004"
"8","1","1","3","3","8003"
"8","1","2","1","1","8207"
"8","1","2","1","2","8208"
"8","1","2","1","3","8209"
"8","1","2","2","1","8210"
"8","1","2","2","2","8211"
"8","1","2","3","1","8002"
"8","1","2","3","2","8003"
"8","1","3","1","1","8205"
"8","1","3","1","2","8202"
"8","1","3","1","3","8208"
"8","1","3","2","1","8212"
"8","1","3","2","2","8211"
"8","1","3","3","1","8006"
"8","1","3","3","2","8003"
"8","1","3","3","3","8003"
"8","1","4","1","1","8211"
"8","1","4","1","2","8216"
"8","1","4","2","1","8207"
"8","1","4","2","2","8202"
"8","1","4","2","3","8203"
"8","1","4","3","1","8002"
"8","1","4","3","2","8004"
"8","1","4","3","3","8003"
"8","1","5","1","1","8214"
"8","2","1","1","1","8212"
"8","2","1","1","2","8216"
"8","2","1","2","1","8204"
"8","2","1","2","2","8208"
"8","2","1","2","3","8206"
"8","2","1","3","1","8002"
"8","2","1","3","2","8006"
"8","2","1","3","3","8005"
"8","2","2","1","1","8210"
"8","2","2","1","2","8215"
"8","2","2","2","1","8215"
"8","2","2","2","2","8216"
"8","2","2","3","1","8002"
"8","2","2","3","2","8004"
"8","2","3","1","1","8216"
"8","2","3","1","2","8212"
"8","2","3","2","1","8209"
"8","2","3","2","2","8201"
"8","2","3","2","3","8202"
"8","2","3","3","1","8002"
"8","2","3","3","2","8005"
"8","2","3","3","3","8003"
"8","2","4","1","1","8210"
"8","2","4","1","2","8210"
"8","2","4","2","1","8207"
"8","2","4","2","2","8208"
"8","2","4","2","3","8209"
"8","2","4","3","1","8004"
"8","2","4","3","2","8004"
"8","2","5","1","1","8103"
"8","2","5","1","2","8104"
"8","3","1","1","1","8215"
"8","3","1","1","2","8210"
"8","3","1","2","1","8216"
"8","3","1","2","2","8212"
"8","3","1","3","1","8002"
"8","3","1","3","2","8006"
"8","3","1","3","3","8006"
"8","3","2","1","1","8211"
"8","3","2","1","2","8215"
"8","3","2","2","1","8213"
"8","3","2","2","2","8214"
"8","3","2","2","3","8209"
"8","3","2","3","1","8002"
"8","3","2","3","2","8003"
"8","3","3","1","1","8216"
"8","3","3","1","2","8216"
"8","3","3","2","1","8201"
"8","3","3","2","2","8214"
"8","3","3","2","3","8213"
"8","3","3","3","1","8004"
"8","3","3","3","2","8003"
"8","3","3","3","3","8005"
"8","3","4","1","1","8203"
"8","3","4","1","2","8205"
"8","3","4","1","3","8207"
"8","3","4","2","1","8208"
"8","3","4","2","2","8203"
"8","3","4","2","3","8209"
"8","3","4","3","1","8002"
"8","3","4","3","2","8003"
"8","3","4","3","3","8003"
"8","3","5","1","1","8105"
"8","4","1","1","1","8203"
"8","4","1","1","2","8214"
"8","4","1","1","3","8203"
"8","4","1","2","1","8212"
"8","4","1","2","2","8215"
"8","4","1","3","1","8207"
"8","4","1","3","2","8003"
"8","4","2","1","1","8207"
"8","4","2","1","2","8205"
"8","4","2","1","3","8209"
"8","4","2","2","1","8204"
"8","4","2","2","2","8201"
"8","4","2","2","3","8206"
"8","4","2","3","1","8002"
"8","4","2","3","2","8006"
"8","4","3","1","1","8210"
"8","4","3","1","2","8216"
"8","4","3","2","1","8212"
"8","4","3","2","2","8210"
"8","4","3","3","1","8005"
"8","4","3","3","2","8003"
"8","4","4","1","1","8202"
"8","4","4","1","2","8201"
"8","4","4","1","3","8214"
"8","4","4","2","1","8211"
"8","4","4","2","2","8215"
"8","4","4","3","1","8002"
"8","4","4","3","2","8003"
"8","4","4","3","3","8004"
"8","4","5","1","1","8106"
"9","1","1","1","1","9016"
"9","1","1","1","2","9017"
"9","1","1","2","1","9018"
"9","1","1","2","2","9016"
"9","1","1","3","1","9002"
"9","1","1","3","2","9005"
"9","1","1","3","3","9003"
"9","1","2","1","1","9020"
"9","1","2","1","2","9019"
"9","1","2","2","1","9002"
"9","1","2","2","2","9003"
"9","1","2","2","3","9004"
"9","1","2","3","1","9007"
"9","1","2","3","2","9008"
"9","1","2","3","3","9001"
"9","1","3","1","1","9007"
"9","1","3","1","2","9008"
"9","1","3","1","3","9001"
"9","1","3","2","1","9018"
"9","1","3","2","2","9019"
"9","1","3","3","1","9007"
"9","1","3","3","2","9003"
"9","1","4","1","1","9015"
"9","1","4","1","2","9012"
"9","1","4","1","3","9013"
"9","1","4","2","1","9006"
"9","1","4","2","2","9007"
"9","1","4","2","3","9004"
"9","1","4","3","1","9005"
"9","1","4","3","2","9004"
"9","1","5","1","1","9101"
"9","2","1","1","1","9017"
"9","2","1","1","2","9020"
"9","2","1","2","1","9020"
"9","2","1","2","2","9018"
"9","2","1","3","1","9004"
"9","2","1","3","2","9004"
"9","2","1","3","3","9006"
"9","2","1","3","4","9005"
"9","2","2","1","1","9013"
"9","2","2","1","2","9014"
"9","2","2","1","3","9015"
"9","2","2","2","1","9004"
"9","2","2","2","2","9006"
"9","2","2","2","3","9005"
"9","2","2","3","1","9002"
"9","2","2","3","2","9005"
"9","2","3","1","1","9007"
"9","2","3","1","2","9010"
"9","2","3","1","3","9009"
"9","2","3","2","1","9016"
"9","2","3","2","2","9016"
"9","2","3","3","1","9002"
"9","2","3","3","2","9003"
"9","2","4","1","1","9011"
"9","2","4","1","2","9003"
"9","2","4","1","3","9002"
"9","2","4","2","1","9008"
"9","2","4","2","2","9011"
"9","2","4","2","3","9012"
"9","2","4","3","1","9002"
"9","2","4","3","2","9004"
"9","2","4","3","3","9003"
"9","2","5","1","1","9102"
"9","3","1","1","1","9018"
"9","3","1","1","2","9020"
"9","3","1","2","1","9019"
"9","3","1","2","2","9016"
"9","3","1","3","1","9002"
"9","3","1","3","2","9003"
"9","3","1","3","3","9006"
"9","3","2","1","1","9003"
"9","3","2","1","2","9009"
"9","3","2","1","3","9014"
"9","3","2","2","1","9015"
"9","3","2","2","2","9011"
"9","3","2","2","3","9001"
"9","3","2","3","1","9002"
"9","3","2","3","2","9005"
"9","3","3","1","1","9017"
"9","3","3","1","2","9019"
"9","3","3","2","1","9006"
"9","3","3","2","2","9001"
"9","3","3","2","3","9006"
"9","3","3","3","1","9002"
"9","3","3","3","2","9009"
"9","3","4","1","1","9010"
"9","3","4","1","2","9011"
"9","3","4","1","3","9012"
"9","3","4","2","1","9001"
"9","3","4","2","2","9011"
"9","3","4","2","3","9003"
"9","3","4","3","1","9002"
"9","3","4","3","2","9007"
"9","3","5","1","1","9104"
"9","4","1","1","1","9018"
"9","4","1","1","2","9017"
"9","4","1","2","1","9008"
"9","4","1","2","2","9009"
"9","4","1","2","3","9002"
"9","4","1","3","1","9009"
"9","4","1","3","2","9003"
"9","4","2","1","1","9020"
"9","4","2","1","2","9020"
"9","4","2","2","1","9018"
"9","4","2","2","2","9018"
"9","4","2","3","1","9009"
"9","4","2","3","2","9004"
"9","4","2","3","3","9003"
"9","4","3","1","1","9013"
"9","4","3","1","2","9005"
"9","4","3","1","3","9015"
"9","4","3","2","1","9004"
"9","4","3","2","2","9014"
"9","4","3","2","3","9006"
"9","4","3","3","1","9004"
"9","4","3","3","2","9003"
"9","4","4","1","1","9003"
"9","4","4","1","2","9015"
"9","4","4","1","3","9010"
"9","4","4","2","1","9012"
"9","4","4","2","2","9004"
"9","4","4","2","3","9007"
"9","4","4","3","1","9002"
"9","4","4","3","2","9008"
"9","4","5","1","1","9105"
"9","5","1","1","1","9007"
"9","5","1","1","2","9002"
"9","5","1","1","3","9007"
"9","5","1","2","1","9014"
"9","5","1","2","2","9015"
"9","5","1","2","3","9002"
"9","5","1","3","1","9002"
"9","5","1","3","2","9003"
"9","5","1","3","3","9005"
"9","5","2","1","1","9016"
"9","5","2","1","2","9017"
"9","5","2","2","1","9019"
"9","5","2","2","2","9016"
"9","5","2","3","1","9007"
"9","5","2","3","2","9004"
"9","5","2","3","3","9004"
"9","5","3","1","1","9004"
"9","5","3","1","2","9011"
"9","5","3","1","3","9012"
"9","5","3","2","1","9007"
"9","5","3","2","2","9008"
"9","5","3","2","3","9004"
"9","5","3","3","1","9006"
"9","5","3","3","2","9007"
"9","5","4","1","1","9012"
"9","5","4","1","2","9013"
"9","5","4","1","3","9003"
"9","5","4","2","1","9010"
"9","5","4","2","2","9014"
"9","5","4","2","3","9007"
"9","5","4","3","1","9008"
"9","5","4","3","2","9005"
"9","5","4","3","3","9005"
"9","5","5","1","1","9106"
"10","1","1","1","1","10001"
"10","1","1","1","2","10002"
"10","1","1","2","1","10003"
"10","1","1","2","2","10004"
"10","1","1","3","1","10002"
"10","1","1","3","2","10009"
"10","1","2","1","1","10015"
"10","1","2","1","2","10005"
"10","1","2","1","3","10006"
"10","1","2","2","1","10007"
"10","1","2","2","2","10008"
"10","1","2","3","1","10002"
"10","1","2","3","2","10003"
"10","1","3","1","1","10015"
"10","1","3","1","2","10013"
"10","1","3","2","1","10003"
"10","1","3","2","2","10004"
"10","1","3","2","3","10001"
"10","1","3","3","1","10002"
"10","1","3","3","2","10003"
"10","1","4","1","1","10003"
"10","1","4","1","2","10002"
"10","1","4","1","3","10006"
"10","1","4","2","1","10003"
"10","1","4","2","2","10004"
"10","1","4","2","3","10007"
"10","1","4","3","1","10002"
"10","1","4","3","2","10004"
"10","1","5","1","1","10101"
"10","2","1","1","1","10006"
"10","2","1","1","2","10002"
"10","2","1","2","1","10003"
"10","2","1","2","2","10014"
"10","2","1","3","1","10008"
"10","2","1","3","2","10003"
"10","2","1","3","3","10003"
"10","2","2","1","1","10003"
"10","2","2","1","2","10002"
"10","2","2","2","1","10015"
"10","2","2","2","2","10012"
"10","2","2","2","3","10012"
"10","2","2","3","1","10002"
"10","2","2","3","2","10003"
"10","2","2","3","3","10003"
"10","2","3","1","1","10015"
"10","2","3","1","2","10013"
"10","2","3","1","3","10002"
"10","2","3","2","1","10015"
"10","2","3","2","2","10007"
"10","2","3","3","1","10002"
"10","2","3","3","2","10003"
"10","2","4","1","1","10006"
"10","2","4","1","2","10002"
"10","2","4","1","3","10005"
"10","2","4","2","1","10015"
"10","2","4","2","2","10014"
"10","2","4","2","3","10001"
"10","2","4","3","1","10002"
"10","2","4","3","2","10006"
"10","2","5","1","1","10102"
"10","3","1","1","1","10009"
"10","3","1","1","2","10013"
"10","3","1","2","1","10015"
"10","3","1","2","2","10009"
"10","3","1","2","3","10012"
"10","3","1","3","1","10002"
"10","3","1","3","2","10003"
"10","3","2","1","1","10015"
"10","3","2","1","2","10005"
"10","3","2","2","1","10014"
"10","3","2","2","2","10010"
"10","3","2","2","3","10001"
"10","3","2","3","1","10002"
"10","3","2","3","2","10003"
"10","3","2","3","3","10007"
"10","3","3","1","1","10003"
"10","3","3","1","2","10011"
"10","3","3","2","1","10011"
"10","3","3","2","2","10004"
"10","3","3","3","1","10004"
"10","3","3","3","2","10003"
"10","3","4","1","1","10003"
"10","3","4","1","2","10005"
"10","3","4","2","1","10003"
"10","3","4","2","2","10006"
"10","3","4","2","3","10004"
