"121","30600","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30600","0","0"
"122","30120","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30120","0","0"
"123","30590","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30590","0","0"
"124","30510","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30510","0","0"
"125","30150","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30150","0","0"
"126","30170","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30170","0","0"
"127","30330","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30330","0","0"
"128","30490","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30490","0","0"
"129","30260","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30260","0","0"
"130","30460","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30460","0","0"
"131","30440","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30440","0","0"
"132","30300","0","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30300","0","0"
"133","30530","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30530","0","0"
"134","30370","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30370","0","0"
"135","30160","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30160","0","0"
"136","30220","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","30220","0","0"
"137","40040","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40040","0","0"
"138","40100","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40100","0","0"
"139","40140","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40140","0","0"
"140","40080","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40080","0","0"
"141","40280","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40280","0","0"
"142","40220","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40220","0","0"
"143","40150","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40150","0","0"
"144","40490","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40490","0","0"
"145","40270","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40270","0","0"
"146","40250","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40250","0","0"
"147","40500","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40500","0","0"
"148","40320","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40320","0","0"
"149","40700","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40700","0","0"
"150","40720","90","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40720","0","0"
"151","40710","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40710","0","0"
"152","40290","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40290","0","0"
"153","50010","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50010","0","0"
"154","40570","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40570","0","0"
"155","50280","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50280","0","0"
"156","40670","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40670","0","0"
"157","50120","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50120","0","0"
"158","40730","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40730","0","0"
"159","50210","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50210","0","0"
"160","40770","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40770","0","0"
"161","50140","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50140","0","0"
"162","40580","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40580","0","0"
"163","50150","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50150","0","0"
"164","40650","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40650","0","0"
"165","50310","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50310","0","0"
"166","40430","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40430","0","0"
"167","50320","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50320","0","0"
"168","40390","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","100","0","0","40390","0","0"
"169","50200","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50200","0","0"
"170","40600","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","40600","0","0"
"171","50300","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","100","1","0","0","50300","0","0"
"201","30340","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"202","30240","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"203","30210","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"204","30410","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"205","30550","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"206","30280","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"207","30570","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"208","30040","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"209","30350","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"210","30320","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"211","30310","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"212","30280","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"213","30560","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"214","30580","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"215","30060","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"216","30070","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"217","30580","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"218","30630","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"219","30050","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"220","30140","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"221","30600","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"222","30120","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"223","30590","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"224","30510","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"225","30150","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"226","30170","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"227","30330","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"228","30490","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"229","30260","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"230","30460","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"231","30440","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"232","30300","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"233","30530","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"234","30370","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"235","30160","80","0","150","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"236","30220","80","0","70","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"237","40040","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"238","40100","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"239","40140","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"240","40080","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"241","40280","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"242","40220","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"243","40150","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"244","40490","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"245","40270","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"246","40250","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"247","40500","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"248","40320","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"249","40700","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"250","40720","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"251","40710","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"252","40290","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"253","50010","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"254","40570","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"255","50280","110","0","180","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"256","40670","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"257","50120","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"258","40730","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"259","50210","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"260","40770","90","0","170","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"261","50140","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"262","40580","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"263","50150","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"264","40650","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"265","50310","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"266","40430","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"267","50320","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"268","40390","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"269","50200","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"270","40600","90","0","80","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"271","50300","110","0","180","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"1000","10010","0","0","0","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"1001","10010","1","0","35","0","1","101","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","100","2","0","1","0","0","0","0","0"
"1002","10020","1","0","25","0","1","101","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","100","2","0","1","0","0","0","0","0"
"1003","10030","1","0","30","0","1","101","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","100","2","0","1","0","0","0","0","0"
"1004","10210","5","0","110","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","100","2","0","1","0","0","0","0","0"
"1020","10010","0","0","0","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"1101","20760","500","0","115","102","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","2","100","1","0","0","20760","0","0"
"1201","10010","1","0","25","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","75","2","100","1","0","0","79000","0","0"
"1202","10020","1","0","25","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","100","2","100","1","0","0","79010","0","0"
"1203","10030","1","0","25","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","125","2","100","1","0","0","79020","0","0"
"2001","10010","135","0","53","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","100","2","20","1","0","0","10010","0","0"
"2002","10190","195","0","83","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","100","2","30","1","1","0","10190","111","0"
"2003","10280","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","80","2","30","2","1","0","10280","111","0"
"2020","10040","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","100","2","20","2","1","0","10040","111","0"
"2021","10130","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","100","2","30","2","1","0","10130","111","0"
"2022","10130","195","0","83","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","20","2","1","0","10130","111","0"
"2023","10070","135","0","53","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","100","2","20","1","0","0","10070","0","0"
"2024","10100","135","0","53","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","100","2","30","10","0","0","10100","0","0"
"2025","10100","195","0","83","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","30","1","1","0","10100","111","0"
"2026","10190","135","0","53","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","100","2","20","1","1","0","10190","111","0"
"2027","10220","195","0","160","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","100","2","20","1","1","0","10220","111","0"
"2028","10250","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","100","2","30","2","1","0","10250","111","0"
"2029","10220","80","0","83","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"2030","10160","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","100","2","20","2","1","0","10160","111","0"
"2031","10160","195","0","83","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","30","1","1","1","10160","111","131"
"2032","20010","195","0","83","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","100","2","25","1","0","0","20010","0","0"
"2033","10100","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","2","0","0","0","0","0","0","0"
"2034","10040","135","0","53","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","100","2","20","1","0","0","10040","0","0"
"2035","10130","135","0","53","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","100","2","20","1","1","0","10130","111","0"
"2036","10220","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","100","2","20","1","1","0","10220","111","0"
"2037","10130","60","0","135","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","100","2","30","1","1","0","10130","111","0"
"2038","20430","195","0","83","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","100","2","25","2","1","0","20430","111","0"
"2039","20220","135","0","110","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","100","2","25","2","1","0","20220","111","0"
