"9","4","光の届かぬ道の先","5","123","0","10","2000","10002","1401","1","9","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"9","5","地底の主","5","123","0","12","2880","10002","1401","1","10","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10","1","暗闇に潜む者","5","123","0","10","2000","10002","1405","1","10","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10","2","狂気の道化師","5","123","0","10","2000","10002","1405","1","10","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10","3","毒の沼を駆けろ","5","123","0","10","2000","10002","1405","1","10","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10","4","満面の笑み","5","123","0","11","2420","10002","1405","1","10","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10","5","小鬼の逆襲","5","123","0","13","3380","10002","1405","1","11","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11","1","逆巻く熱風","5","1","0","12","2880","10002","1402","1","11","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11","2","噴出す溶岩","5","1","0","12","2880","10002","1402","1","11","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11","3","宝の守り手","5","1","0","12","2880","10002","1402","1","11","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11","4","熱をまとう爪","5","1","0","14","3920","10002","1402","1","11","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11","5","炎の丘の魔物","5","1","0","17","5780","10002","1402","1","12","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"12","1","水晶の洞窟","5","2","0","12","2880","10002","1403","1","12","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"12","2","響き渡る水の音","5","2","0","12","2880","10002","1403","1","12","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"12","3","水中に潜む者","5","2","0","12","2880","10002","1403","1","12","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"12","4","満ち行く水位","5","2","0","14","3920","10002","1403","1","12","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"12","5","海から来た怪異","5","2","0","17","5780","10002","1403","1","13","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"13","1","生い茂る草花","5","3","0","12","2880","10002","1404","1","13","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"13","2","鬱蒼とした草むら","5","3","0","12","2880","10002","1404","1","13","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"13","3","穏やかな視線","5","3","0","12","2880","10002","1404","1","13","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"13","4","藪に隠された祠","5","3","0","14","3920","10002","1404","1","13","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"13","5","継がれ行く神使","5","3","0","17","5780","10002","1404","1","14","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"14","1","生命樹に向かって","5","123","0","14","3920","10002","1101","1","14","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"14","2","衝撃の戦い","5","123","0","14","3920","10002","1101","1","14","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"14","3","手がかりを求めて","5","123","0","14","3920","10002","1101","1","14","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"14","4","分岐点","5","123","0","17","5780","10002","1101","1","15","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"15","1","谷の入口","5","123","0","14","3920","10001","1103","1","15","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"15","2","幻獣たち","5","123","0","14","3920","10001","1201","1","15","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"15","3","視線","5","123","0","14","3920","10001","1201","1","15","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"15","4","試練の戦い","5","123","0","16","5120","10001","1201","1","15","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"15","5","新たなる真実","5","123","0","19","7220","10001","1201","1","16","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"16","1","戦士を求めて","5","123","0","16","5120","10001","1402","1","16","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"16","2","戦士の世界","5","123","0","16","5120","10001","1402","1","16","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"16","3","仲間と共に","5","123","0","16","5120","10001","1402","1","16","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"16","4","戦いの果てに","5","123","0","19","7220","10001","1402","1","16","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"16","5","戦士の宴","5","123","0","22","9680","10001","1402","1","17","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"17","1","あやかしとは？","5","123","0","16","5120","10001","1403","1","17","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"17","2","幻影の世界","5","123","0","16","5120","10001","1403","1","17","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"17","3","嘘と真実","5","123","0","16","5120","10001","1403","1","17","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"17","4","あやかしと共に","5","123","0","19","7220","10001","1403","1","17","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"17","5","あやかしの願い","5","123","0","22","9680","10001","1403","1","18","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"18","1","妖精はどこへ","5","123","0","16","5120","10001","1404","1","18","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"18","2","夢の世界","5","123","0","16","5120","10001","1404","1","18","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"18","3","夢か幻か","5","123","0","16","5120","10001","1404","1","18","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"18","4","妖精を求めて","5","123","0","19","7220","10001","1404","1","18","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"18","5","新たな手がかり","5","123","0","22","9680","10001","1404","1","19","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"19","1","獣人の里","5","123","0","17","5780","10001","1401","1","19","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"19","2","獣人の子供達","5","123","0","17","5780","10001","1401","1","19","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"19","3","獣人の山へ","5","123","0","17","5780","10001","1401","1","19","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"19","4","救出","5","123","0","20","8000","10001","1401","1","19","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"19","5","次なる手がかり","5","123","0","23","10580","10001","1401","1","20","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20","1","魔属の洞窟","5","123","0","20","8000","10001","1101","1","20","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20","2","魔の力","5","123","0","20","8000","10001","1101","1","20","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20","3","魔神像を探せ","5","123","0","20","8000","10001","1101","1","20","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20","4","魔族との戦い","5","123","0","23","10580","10001","1101","1","20","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20","5","解き明かされた謎","5","123","0","25","12500","10001","1101","1","21","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"21","1","メルヘンの世界へ","5","123","0","20","8000","10001","1401","1","21","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"21","2","甘い世界","5","123","0","20","8000","10001","1401","1","21","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"21","3","不思議世界","5","123","0","23","10580","10001","1401","1","21","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"21","4","脱出","5","123","0","25","12500","10001","1401","1","22","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"21","5","脱出2","5","123","0","25","12500","10001","1401","1","22","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"22","1","神との邂逅","5","123","0","20","8000","10001","1301","1","22","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"22","2","神の世界","5","123","0","20","8000","10001","1301","1","22","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"22","3","嘘か誠か","5","123","0","20","8000","10001","1301","1","22","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"22","4","試練","5","123","0","23","10580","10001","1301","1","22","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"22","5","真実","5","123","0","25","12500","10001","1301","1","23","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"23","1",,"7","1","0","22","0","10001","1302","1","23","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"23","2",,"7","1","0","22","0","10001","1302","1","23","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"23","3",,"7","1","0","22","0","10001","1302","1","23","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"23","4",,"10","1","0","25","0","10001","1302","1","23","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"23","5",,"10","1","0","28","0","10001","1302","1","24","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"24","1",,"7","2","0","22","0","10001","1303","1","24","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"24","2",,"7","2","0","22","0","10001","1303","1","24","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"24","3",,"7","2","0","22","0","10001","1303","1","24","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"24","4",,"10","2","0","25","0","10001","1303","1","24","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"24","5",,"10","2","0","28","0","10001","1303","1","25","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"25","1",,"7","3","0","22","0","10001","1304","1","25","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"25","2",,"7","3","0","22","0","10001","1304","1","25","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"25","3",,"7","3","0","22","0","10001","1304","1","25","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"25","4",,"10","3","0","25","0","10001","1304","1","25","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"25","5",,"10","3","0","28","0","10001","1304","1","26","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"26","1",,"10","123","0","24","0","10001","1101","1","26","2","2016-06-01 00:00:00","3000-06-01 00:00:00"
"26","2",,"10","123","0","24","0","10001","1101","1","26","3","2016-06-01 00:00:00","3000-06-01 00:00:00"
"26","3",,"10","123","0","24","0","10001","1101","1","26","4","2016-06-01 00:00:00","3000-06-01 00:00:00"
"26","4",,"10","123","0","27","0","10001","1101","1","26","5","2016-06-01 00:00:00","3000-06-01 00:00:00"
"26","5",,"10","123","0","30","0","10001","1101","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"100","1","プレゼントクエスト","4","123","1","1","100","10001","1301","1","2","1","2016-06-01 00:00:00","3000-06-01 00:00:00"
"1000","1","テスト","5","1","0","1","1","10001","1101","6","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10001","1","火の祝福　初級","4","1","0","10","1000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10001","2","火の祝福　中級","4","1","0","20","4000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10001","3","火の祝福　上級","4","1","0","30","9000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10002","1","水の祝福　初級","4","2","0","10","1000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10002","2","水の祝福　中級","4","2","0","20","4000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10002","3","水の祝福　上級","4","2","0","30","9000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10003","1","風の祝福　初級","4","3","0","10","1000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10003","2","風の祝福　中級","4","3","0","20","4000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10003","3","風の祝福　上級","4","3","0","30","9000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10004","1","祝福を授けし者　中級","4","123","0","20","4000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10004","2","祝福を授けし者　上級","5","123","0","30","9000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10004","3","祝福を授けし者　超上級","5","123","0","50","25000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10005","1","ゴールドラッシュ　初級","4","123","0","10","1000","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10005","2","ゴールドラッシュ　中級","4","123","0","20","4000","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10005","3","ゴールドラッシュ　上級","5","123","0","30","9000","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10006","1","月の祝福　初級","4","123","0","10","4000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"10006","2","月の祝福　中級","4","123","0","20","16000","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11001","1","初級","4","1","0","10","1000","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11001","2","中級","4","1","0","20","4000","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11001","3","上級","5","1","0","30","9000","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11001","4","超上級","4","1","0","50","25000","10010","1402","1","0","0","2016-07-29 12:00:00","2016-08-05 11:59:59"
"11002","1","初級","4","2","0","10","1000","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11002","2","中級","4","2","0","20","4000","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11002","3","上級","5","2","0","30","9000","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11002","4","超上級","4","2","0","50","25000","10010","1403","1","0","0","2016-07-29 12:00:00","2016-08-05 11:59:59"
"11003","1","初級","4","3","0","10","1000","10010","1404","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11003","2","中級","4","3","0","20","4000","10010","1404","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11003","3","上級","5","3","0","30","9000","10010","1404","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11003","4","超上級","4","3","0","50","25000","10010","1404","1","0","0","2016-07-29 12:00:00","2016-08-05 11:59:59"
"11004","1","初級","5","123","0","10","1000","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11004","2","中級","5","123","0","20","4000","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11004","3","上級","5","123","0","30","9000","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"11004","4","超上級","5","123","0","50","25000","10010","1401","1","0","0","2016-07-29 12:00:00","2016-08-05 11:59:59"
"20001","1","凶","1","1","0","30","27000","10010","1101","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20001","2","最凶","1","1","0","50","75000","10010","1101","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20002","1","初級","4","123","0","5","750","10010","1501","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20002","2","中級","4","123","0","10","3000","10010","1501","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20002","3","上級","5","123","0","20","12000","20002","1501","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20003","1","初級","5","1","0","5","750","10010","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20003","2","中級","5","1","0","10","3000","10010","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20003","3","上級","5","1","0","20","12000","20003","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20004","1","初級","4","2","0","5","750","10010","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20004","2","中級","4","2","0","10","3000","10010","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20004","3","上級","5","2","0","20","12000","20004","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20005","1","初級","5","1","0","5","750","10010","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20005","2","中級","5","1","0","10","3000","10010","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20005","3","上級","5","1","0","20","12000","20005","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20006","1","初級","5","1","0","5","750","10010","1403","4","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20006","2","中級","5","1","0","10","3000","10010","1403","4","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20006","3","上級","5","1","0","20","12000","20006","1403","4","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20007","1","中級","5","1","0","20","12000","20007001","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20007","2","上級","5","1","0","40","48000","20007002","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20007","3","超上級","5","1","0","50","75000","20007003","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20008","1","初級","4","123","0","5","750","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20008","2","中級","4","123","0","10","3000","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20008","3","上級","5","123","0","20","12000","20008","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20009","1","初級","5","1","0","5","750","10010","1404","3","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20009","2","中級","5","1","0","10","3000","10010","1404","3","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20009","3","上級","5","1","0","20","12000","20009","1404","3","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20010","1","初級","5","1","0","5","750","10010","1402","5","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20010","2","中級","5","1","0","10","3000","10010","1402","5","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20010","3","上級","5","1","0","20","12000","20010","1402","5","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20011","1","入り口","5","1","0","5","750","20011001","1101","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20011","2","中央広場","5","1","0","10","3000","20011001","1201","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20011","3","樹の下","5","1","0","20","12000","20011001","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20012","1","初級","3","2","0","5","750","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20012","2","中級","4","2","0","10","3000","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20012","3","上級","5","2","0","20","12000","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20013","1","初級","3","123","0","5","750","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20013","2","中級","4","123","0","10","3000","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20013","3","上級","5","123","0","20","12000","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20014","1","初級","3","123","0","5","750","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20014","2","中級","4","123","0","10","3000","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20014","3","上級","5","123","0","20","12000","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20015","1","初級","3","12","0","5","750","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20015","2","中級","4","12","0","10","3000","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20015","3","上級","5","12","0","20","12000","10010","1103","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20016","1","初級","4","23","0","5","750","10010","1201","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20016","2","中級","4","23","0","10","3000","10010","1201","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20016","3","上級","4","23","0","20","12000","10010","1201","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20017","1","初級","4","23","0","5","750","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20017","2","中級","4","123","0","10","3000","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20017","3","上級","4","123","0","20","12000","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20018","1","初級","4","123","0","5","750","10010","1301","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20018","2","中級","4","1","0","10","3000","10010","1301","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"20018","3","上級","4","13","0","20","12000","10010","1301","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30001","1","ありがとう！1日め！","1","123","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30002","1","ありがとう！2日め！","1","123","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30003","1","ありがとう！3日め！","1","123","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30004","1","ありがとう！4日め！","1","123","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30005","1","ありがとう！5日め！","1","123","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30006","1","ありがとう！最終日！","1","123","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30007","1","継承してね！1個め！","1","2","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30008","1","継承してね！2個め！","1","3","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30009","1","継承してね！3個め！","1","1","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30010","1","明けましておめでとう！","1","1","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30011","1","明けましておめでとう！","1","2","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30012","1","明けましておめでとう！","1","3","1","1","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30013","1","これからもよろしくね！","4","123","1","1","100","10010","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30014","1","パワーアップまつり！","1","123","1","1","100","10010","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30015","1","パワーアップまつり！","1","123","1","1","100","10010","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30016","1","パワーアップまつり！","1","123","1","1","100","10010","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30017","1","パワーアップまつり！","1","123","1","1","100","10010","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30018","1","パワーアップまつり！","1","123","1","1","100","10010","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"30019","1","パワーアップまつり！","1","123","1","1","100","10010","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40001","1","めざせ!限界突破 ★4","4","123","0","0","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40002","1","めざせ!限界突破 ★5","4","123","0","0","100","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40011","1","火の祝福素材　中級","4","1","0","0","100","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40012","1","火の祝福素材　上級","4","1","0","0","100","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40021","1","水の祝福素材　中級","4","2","0","0","100","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
